name,"name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj"
195,"ENSMUSG00000049928,14212.366925696499,1.9090239693989501,0.126732502571769,15.063412547368099,2.81854625491365e-51,2.03529960365368e-49"
196,"ENSMUSG00000074355,2820.94212181243,2.3787518077366,0.157999748020828,15.0554151986561,3.1809601767115195e-51,2.28735094387567e-49"
197,"ENSMUSG00000029059,7919.902627512479,1.9190164376938603,0.12752834443143699,15.047764057860698,3.571011400658879e-51,2.5570832263964896e-49"
198,"ENSMUSG00000106151,10813.1687570015,2.01566293061771,0.134509649719235,14.9852663717811,9.165735508562119e-51,6.481917251798849e-49"
199,"ENSMUSG00000095113,3276.73571214273,2.61756222526253,0.174794115115607,14.9751164307294,1.0678067150876398e-50,7.52034737531269e-49"
200,"ENSMUSG00000079383,8491.859354123571,1.9371499071871798,0.129874989054012,14.9154962113726,2.6132730383713196e-50,1.8254512154566002e-48"
201,"ENSMUSG00000069862,5830.477188946939,1.9686822806442,0.132123208296369,14.9003517703581,3.2784887572376094e-50,2.2808153085920496e-48"
202,"ENSMUSG00000026873,7689.00586724788,1.9077980898749398,0.12804326041110198,14.8996369176298,3.3137531427407896e-50,2.2960150317759497e-48"
203,"ENSMUSG00000045180,983.0164484462041,3.4499125860630797,0.23298768326484198,14.807274520780098,1.3146365437479199e-49,9.072052342621759e-48"
204,"ENSMUSG00000102839,10842.3151781548,1.82303211571974,0.123835607848539,14.7213886812706,4.69910560681531e-49,3.2168197342014895e-47"
205,"ENSMUSG00000104828,2245.7416893802897,2.60140862813633,0.17674149858295998,14.718719989325301,4.8882538064217495e-49,3.33297114115944e-47"
206,"ENSMUSG00000104802,4226.10660104277,2.0602060675269,0.13998576820312303,14.717253717802901,4.99538474464301e-49,3.39250057618335e-47"
207,"ENSMUSG00000030339,12699.1173949668,1.76902328296595,0.120285469052067,14.7068743789843,5.82357921298286e-49,3.939317575137889e-47"
208,"ENSMUSG00000089817,3686.73265058156,2.14666362959728,0.146093739417023,14.6937414167328,7.06998913685705e-49,4.7636139404792e-47"
209,"ENSMUSG00000112330,1041.62894458984,3.1449774164841,0.214491793862992,14.662460320011,1.12134935935878e-48,7.525793308261271e-47"
210,"ENSMUSG00000050069,7874.48843106533,1.91493241135072,0.130616567264297,14.660716105606598,1.1505310076473997e-48,7.691479556592801e-47"
211,"ENSMUSG00000114177,2564.29655511244,2.85951495402391,0.195274689335337,14.643551418552699,1.48124608828707e-48,9.863830955231449e-47"
212,"ENSMUSG00000112273,7875.58865054705,1.96427854243616,0.13427070967371,14.629240786836801,1.8281574104261097e-48,1.2126777489159798e-46"
213,"ENSMUSG00000107884,9959.825227940079,1.79815459087346,0.122971667665692,14.6225112256091,2.0181680963484498e-48,1.3335493745524098e-46"
214,"ENSMUSG00000077750,7380.65370443119,1.86384327927324,0.127608045306735,14.606001328467,2.57175734541724e-48,1.69280981574887e-46"
215,"ENSMUSG00000023966,8845.92700925295,1.9284933818668601,0.13218310160813498,14.589560680638302,3.27298478312918e-48,2.14612496469245e-46"
216,"ENSMUSG00000009687,7849.71926465619,2.0964536971618997,0.14451054463905602,14.5072714409749,1.08969666676745e-47,7.09277897848334e-46"
217,"ENSMUSG00000050323,1697.15318257371,2.63860412940423,0.18188171670659098,14.5072532697764,1.0899853168991e-47,7.09277897848334e-46"
218,"ENSMUSG00000097167,16207.2413873094,1.7005739260110102,0.11725992629262101,14.502601014495301,1.16644726855039e-47,7.5615827855952e-46"
219,"ENSMUSG00000029228,3113.66821406835,2.1687316823108898,0.149567413024621,14.5000280372161,1.21100421033116e-47,7.82080228513491e-46"
220,"ENSMUSG00000102234,2905.00999612541,2.28512924744779,0.157839364360996,14.4775624046575,1.6794830050285302e-47,1.0805515845134697e-45"
221,"ENSMUSG00000102331,58023.7069811773,2.06059782355102,0.142512954165714,14.4590211859264,2.19902772570134e-47,1.40951911976227e-45"
222,"ENSMUSG00000063698,618.768771029412,4.3569423682951,0.301337049032661,14.458701252572698,2.2092721383766195e-47,1.4108016185140898e-45"
223,"ENSMUSG00000114937,26072.2657898796,1.8998537628991001,0.131673489343211,14.4285214311217,3.42341519921391e-47,2.17800474793111e-45"
224,"ENSMUSG00000028164,5110.86272739029,2.06581192903378,0.143390945128659,14.406850636071901,4.685957699599e-47,2.970202965590269e-45"
225,"ENSMUSG00000065559,7027.658141240229,1.9655331841703998,0.136612892830304,14.3876111796557,6.18971439951996e-47,3.8945136850509e-45"
226,"ENSMUSG00000098164,3331.1499691724603,2.15629037233999,0.150239017281594,14.3523993391041,1.02914193442625e-46,6.45155130614318e-45"
227,"ENSMUSG00000113478,3331.5805380875895,2.2702796971402597,0.158288725125552,14.342649454909198,1.1844578830203501e-46,7.398106645989158e-45"
228,"ENSMUSG00000103310,5047.988676788111,1.9515519956944098,0.136079844717312,14.3412273856463,1.2089819358813499e-46,7.5238243093358e-45"
229,"ENSMUSG00000064595,12564.203249388402,1.7495945686091399,0.122120217697405,14.3268215664695,1.48775377757502e-46,9.225151503412629e-45"
230,"ENSMUSG00000085330,3167.99487336317,2.2793879492352302,0.159154254276666,14.321878856426,1.59745275517549e-46,9.869605217354971e-45"
231,"ENSMUSG00000000355,2690.10502259092,2.2658955077620297,0.158483544001965,14.297355110470901,2.2728469185131e-46,1.3991907253033502e-44"
232,"ENSMUSG00000079507,18990.0266105861,1.6671655787273898,0.11682376417456901,14.270774362621601,3.32861857765877e-46,2.04179133828144e-44"
233,"ENSMUSG00000064930,17751.6121530842,1.67805294450754,0.117845519059413,14.239429363975502,5.215115626268959e-46,3.17620956683156e-44"
234,"ENSMUSG00000109164,2649.69547612573,2.21962349568307,0.156274921072435,14.2033250149859,8.73666954490668e-46,5.30210505643734e-44"
235,"ENSMUSG00000021318,12181.5850329844,1.7886504425028602,0.12595543963090303,14.2006605490345,9.07529222379414e-46,5.488146682615299e-44"
236,"ENSMUSG00000049907,1854.4313194298102,2.4608480614922796,0.17349484214031197,14.183983979777901,1.1512097966568902e-45,6.937255091544401e-44"
237,"ENSMUSG00000103780,528.795855155086,6.143462014156441,0.433351583503449,14.1766229731743,1.2785271554372699e-45,7.650599209144588e-44"
238,"ENSMUSG00000106239,15036.3538109823,1.6661911288338602,0.11803537934852801,14.116031464719,3.025563906255689e-45,1.80416378716585e-43"
239,"ENSMUSG00000021944,104723.880674006,1.9104842113526201,0.13551614717583302,14.097834473361699,3.91603048651941e-45,2.3270467273018502e-43"
240,"ENSMUSG00000038009,3557.4063909615397,2.25620299189623,0.160711164158995,14.0388690711252,9.013960707782649e-45,5.33788662813122e-43"
241,"ENSMUSG00000028572,7364.63915561693,1.7991145975378502,0.128155191310075,14.038561989930198,9.05310006899918e-45,5.342577744167309e-43"
242,"ENSMUSG00000114088,3914.1689010109203,2.03681563226115,0.14528959319161902,14.019005680433303,1.19274048465977e-44,7.01462565445611e-43"
243,"ENSMUSG00000018160,10582.8175010195,1.7050628732118898,0.121769220164559,14.002412686126,1.50667576446405e-44,8.800426291139158e-43"
244,"ENSMUSG00000085828,2359.50311922192,2.40431921636453,0.17180494918432002,13.9944700532758,1.6848086041459797e-44,9.77417439028961e-43"
245,"ENSMUSG00000031371,2775.79985639411,2.15180718383473,0.15433330801199,13.9425974311881,3.4900388049762403e-44,2.01785554420147e-42"
246,"ENSMUSG00000115620,2633.7463823450103,2.52573073965133,0.18136176150422603,13.9264788713054,4.3739332360027403e-44,2.5203869831970004e-42"
247,"ENSMUSG00000101172,1735.6657913089903,2.57362803727319,0.18531384766418602,13.887942372967998,7.495785216464269e-44,4.29039692958426e-42"
248,"ENSMUSG00000115141,1075.2166472757801,3.4645550577122797,0.24959912464540301,13.8804775963628,8.318780118325739e-44,4.745586764834219e-42"
249,"ENSMUSG00000103412,2677.9987952464603,2.15879197709853,0.155562501233175,13.877328790584901,8.692339970384109e-44,4.9422161545898195e-42"
250,"ENSMUSG00000038879,1530.9724747591902,2.6218169290443103,0.189056772139964,13.8678815858726,9.916237974307287e-44,5.61942042027467e-42"
251,"ENSMUSG00000095551,3938.13848261469,1.96589449607606,0.14176767114367803,13.8670155206519,1.0036671623067e-43,5.6688976289494595e-42"
252,"ENSMUSG00000107198,19191.2065256102,1.64022323990342,0.11836960540350801,13.856794016606697,1.1572886154926e-43,6.49371716902963e-42"
253,"ENSMUSG00000031101,1071.6680140649698,3.50284262746384,0.252850788277315,13.8533980903476,1.2133357280968699e-43,6.78595674857835e-42"
254,"ENSMUSG00000090467,5474.06808632197,2.1228645671583997,0.153681116930455,13.8134379132542,2.1149230754831103e-43,1.1789835020787598e-41"
255,"ENSMUSG00000032946,719.506079921334,3.6908907815216203,0.267248096296198,13.810728056341,2.19600851075616e-43,1.2202107030221097e-41"
256,"ENSMUSG00000040105,50792.7576894991,1.54212230494629,0.11178215442814698,13.795782634853001,2.7020440336565397e-43,1.4965301486083496e-41"
257,"ENSMUSG00000063931,863.624804784747,3.50048570822461,0.253793493630029,13.792653460720599,2.82186374511118e-43,1.5578508430268599e-41"
258,"ENSMUSG00000110484,6017.0587348095605,1.9143286453591202,0.13889992440677099,13.7820711820762,3.26761036600598e-43,1.7981313120201396e-41"
259,"ENSMUSG00000045731,1187.13014352973,2.7698319125626303,0.20179014394785003,13.7262993046799,7.065111552941619e-43,3.8753948434949705e-41"
260,"ENSMUSG00000020156,3638.6346634444,2.03582234787337,0.148338808126237,13.7241385015099,7.27891713810043e-43,3.9799165463722294e-41"
261,"ENSMUSG00000032518,16420.7008987618,6.72327436275651,0.49142567436441,13.6811622051536,1.31572780458268e-42,7.10326992038737e-41"
262,"ENSMUSG00000004895,1996.14668649091,2.30497142133469,0.16904567396707598,13.6351990988165,2.4731496084392197e-42,1.3226713249633998e-40"
263,"ENSMUSG00000103408,1952.0730179624302,2.57211915827361,0.18903289630459197,13.606727763029802,3.6523391223732095e-42,1.9472315183892596e-40"
264,"ENSMUSG00000105976,17567.0856900946,1.63090918507317,0.11999530168301,13.5914420164676,4.50123665302668e-42,2.3849586402445396e-40"
265,"ENSMUSG00000051985,4008.17832646271,1.9648484326798898,0.14479747838396698,13.5696315613287,6.06260094084053e-42,3.20232569449212e-40"
266,"ENSMUSG00000110521,6405.788846400451,1.82340927692175,0.13441477605138902,13.565541903106197,6.41041452891223e-42,3.3756256691632004e-40"
267,"ENSMUSG00000034707,3086.9082552430395,2.04580291578504,0.15092141145072402,13.5554186521307,7.359107796320591e-42,3.8633058535653595e-40"
268,"ENSMUSG00000091472,7241.798723273241,1.8331654815756597,0.135855996440041,13.493445483539801,1.70922328802539e-41,8.91818516806909e-40"
269,"ENSMUSG00000111897,7822.68917577016,1.7320927179869399,0.128537253368146,13.475414112249801,2.1825735111461102e-41,1.1353362635183698e-39"
270,"ENSMUSG00000031513,1342.88565227431,2.58863491505873,0.19250522720275898,13.4470889579129,3.2023288442045896e-41,1.6607471466581e-39"
271,"ENSMUSG00000112937,1393.58159039325,2.8718125471321803,0.213726786706401,13.4368395809797,3.6781295298036205e-41,1.8960093003933497e-39"
272,"ENSMUSG00000028467,544.627634136736,5.39495191523114,0.402163267585105,13.414830120181199,4.950662278447911e-41,2.5443133403410694e-39"
273,"ENSMUSG00000093239,9913.89800010554,1.64867361376985,0.12296148997596801,13.408048439328999,5.42475997213959e-41,2.7796210228502098e-39"
274,"ENSMUSG00000020334,4713.85268678924,1.83104977033611,0.136608904903389,13.4035901366096,5.760762341709129e-41,2.94297572286597e-39"
275,"ENSMUSG00000092225,8218.00719710512,1.7225447789982098,0.128523748834094,13.4025407337112,5.84281370738602e-41,2.9760093389346495e-39"
276,"ENSMUSG00000092816,4032.35411435995,2.00486057919426,0.149910547907608,13.373712571779098,8.613213217626579e-41,4.3740810387673996e-39"
277,"ENSMUSG00000082836,3622.8029386482704,1.9271950622025502,0.14416773936143804,13.367727556377499,9.33493821473029e-41,4.726571970618171e-39"
278,"ENSMUSG00000068523,12804.449072728701,1.6321608291703102,0.122116689315192,13.3655836751157,9.60783896308034e-41,4.836134000416379e-39"
279,"ENSMUSG00000098439,3311.06368399578,1.98189031876561,0.14828304639677498,13.365589438070199,9.60709484798089e-41,4.836134000416379e-39"
280,"ENSMUSG00000018899,3233.8251899155102,1.98349782703298,0.149079718735244,13.3049474728051,2.16645327995403e-40,1.08411349219688e-38"
281,"ENSMUSG00000114907,1052.96402046205,2.87868925922826,0.216545666174614,13.293682159895999,2.51871809985883e-40,1.25671549740478e-38"
282,"ENSMUSG00000088071,2465.8898776575797,2.2158870627655403,0.16699198919174402,13.269421326679401,3.48259638585809e-40,1.7275696970311699e-38"
283,"ENSMUSG00000063049,4965.190442888329,1.79455954558398,0.13536645949358198,13.257047220541802,4.10752812241837e-40,2.0316831296840497e-38"
284,"ENSMUSG00000077155,6000.51503080994,1.7331953341478703,0.131013716172841,13.2291135980094,5.95859390456098e-40,2.9387716450333296e-38"
285,"ENSMUSG00000088497,10331.629416354599,1.75761798589612,0.132880457038835,13.2270615639322,6.12349137698669e-40,3.01142044326869e-38"
286,"ENSMUSG00000082210,3342.15974810235,2.06481182560328,0.15619403659754,13.2195304672457,6.768513817493289e-40,3.31909299348367e-38"
287,"ENSMUSG00000046873,3476.27925433786,2.02485593417801,0.153228143645216,13.214647688132,7.222368747727859e-40,3.53153196424613e-38"
288,"ENSMUSG00000114568,1998.2810795195398,2.45857054884501,0.186138371183853,13.208295168848501,7.85841225588743e-40,3.8315916623150297e-38"
289,"ENSMUSG00000026923,16217.0661352876,1.6669413420054497,0.126569212572025,13.170196038447099,1.3025900597838598e-39,6.33310405771049e-38"
290,"ENSMUSG00000048732,10487.8773879975,1.60935868676571,0.12233954553419302,13.154852584570902,1.5959446679121698e-39,7.737392931062e-38"
291,"ENSMUSG00000112830,3165.1074515232203,2.0074540860786203,0.152664874352779,13.1494169473444,1.71491703939295e-39,8.290703449765819e-38"
292,"ENSMUSG00000103470,10515.1839115479,1.6017272816174901,0.121891500979731,13.1405985548068,1.92696427430823e-39,9.28959622267919e-38"
293,"ENSMUSG00000032254,12915.0724715364,1.6416305791479,0.125116601106775,13.120805429704099,2.5026092079868494e-39,1.2030801681316499e-37"
294,"ENSMUSG00000026319,6253.25022762228,1.75483361439805,0.133808902840146,13.1144757721723,2.72056919559754e-39,1.30419667264584e-37"
295,"ENSMUSG00000043964,34658.1782017133,6.36315875785037,0.486183073000185,13.087989095514901,3.85683933943602e-39,1.84374157695832e-37"
296,"ENSMUSG00000068860,3452.2783318146003,1.97616783999495,0.15110778967164198,13.0778687471319,4.40621740814326e-39,2.1005015243165397e-37"
297,"ENSMUSG00000027286,9531.7450332473,1.68832646556757,0.130071194176411,12.980018183563,1.5884286410267299e-38,7.530295779094571e-37"
298,"ENSMUSG00000115493,6334.99239466165,1.7192254508976599,0.132502933502816,12.974999160008199,1.69598205908397e-38,8.01796601081853e-37"
299,"ENSMUSG00000061111,2329.28218039167,2.10074600262395,0.162156173998703,12.955078741810699,2.1991032613965398e-38,1.0367893447807299e-36"
300,"ENSMUSG00000066107,1489.09242510564,2.3922176300759803,0.185041763081412,12.9279876620258,3.1290168174170295e-38,1.4711536761888798e-36"
301,"ENSMUSG00000061273,6026.7379643902295,1.7023924139268798,0.132030857573636,12.893898026659699,4.87177220328876e-38,2.278019384893e-36"
302,"ENSMUSG00000112734,1065.04106164005,2.8284599912555404,0.21946385342950303,12.8880448741601,5.25594248377777e-38,2.45095911900198e-36"
303,"ENSMUSG00000082051,4677.8625174175295,1.7626595610823999,0.136830672922678,12.8820499339243,5.68064196043123e-38,2.6418072421418502e-36"
304,"ENSMUSG00000116817,2650.60677429341,2.0842400184720797,0.16196012559999404,12.868846642041301,6.74010833338162e-38,3.12602206009466e-36"
305,"ENSMUSG00000031790,2567.6480118486998,2.12478036263223,0.165123226973371,12.8678466474912,6.82792672094676e-38,3.1581929162779105e-36"
306,"ENSMUSG00000077925,379.20447190206903,4.59497385048094,0.35739143178159105,12.856978208948801,7.858930034854581e-38,3.61553033915326e-36"
307,"ENSMUSG00000090624,11691.309664456101,1.6115233232858401,0.125395987308395,12.8514744201704,8.43863489261977e-38,3.87181762874785e-36"
308,"ENSMUSG00000081883,9625.63996916113,1.6149188227928502,0.12611541139072002,12.8050870625926,1.5355350151505701e-37,7.00777233314316e-36"
309,"ENSMUSG00000098465,4675.326728728421,1.79170362566872,0.140044459693982,12.7938201167248,1.77528229637249e-37,8.08036734577628e-36"
310,"ENSMUSG00000032456,3478.7943902340003,1.89108228936322,0.147863402928424,12.7893870417593,1.87950423499075e-37,8.5320518508307e-36"
311,"ENSMUSG00000051590,5596.226753718871,1.70237244858116,0.13314303434903502,12.78604214561,1.96214856628424e-37,8.88365358819803e-36"
312,"ENSMUSG00000083362,10124.615833198199,1.68532240019375,0.13182938737145697,12.784117667519801,2.0113244265697896e-37,9.058370062188259e-36"
313,"ENSMUSG00000095123,9430.20396564744,1.6184028564391202,0.126750927201515,12.768370947425899,2.4625446068899302e-37,1.0974996979769299e-35"
314,"ENSMUSG00000069662,2107.18965342142,2.2065110656440097,0.17284589465539002,12.7657707464978,2.54617796330258e-37,1.1318257055574099e-35"
315,"ENSMUSG00000114929,2485.06594293783,2.0256789577089096,0.15893546266935998,12.7452924834215,3.3114654212291803e-37,1.4681973890911e-35"
316,"ENSMUSG00000081136,882.1572459915151,3.5828111501522595,0.28141483559894703,12.731422430259599,3.9556634185835596e-37,1.74477380787729e-35"
317,"ENSMUSG00000103285,5835.69370957126,1.6973527114861,0.133319122982559,12.73150222949,3.95162218825017e-37,1.74477380787729e-35"
318,"ENSMUSG00000117753,1909.95501444404,2.34225614858463,0.18418711448913802,12.7167210099421,4.774798655230209e-37,2.10066591736786e-35"
319,"ENSMUSG00000030114,3690.1951659719102,1.86246003474907,0.146499282254134,12.713100065010801,5.0011763668926795e-37,2.19461877802567e-35"
320,"ENSMUSG00000083900,1677.0697465564401,2.2913786126527897,0.18048583703484603,12.695614516336802,6.253714512694929e-37,2.7302568920985e-35"
321,"ENSMUSG00000028329,830.305605317568,3.12566011532938,0.246471757569874,12.6816157199807,7.477443137669369e-37,3.2562076808670097e-35"
322,"ENSMUSG00000031155,12994.1942699079,1.68596721281364,0.132994928920562,12.676928560341402,7.938194755092478e-37,3.4480777928592097e-35"
323,"ENSMUSG00000056211,3386.74975284117,1.9631002645710802,0.154859740875078,12.676634052711401,7.96806955016094e-37,3.4522922096570697e-35"
324,"ENSMUSG00000045062,10715.2439667151,1.5881864124329201,0.12553112314340598,12.6517342684697,1.0943219853954799e-36,4.71743739497691e-35"
325,"ENSMUSG00000102448,2821.82442862811,1.9770656717036599,0.156340585205178,12.6458889040808,1.17883706717611e-36,5.068999388857249e-35"
326,"ENSMUSG00000118127,3625.34942810201,2.2114783092474104,0.17506510926302601,12.632319018661699,1.4008794421866497e-36,5.993662693395589e-35"
327,"ENSMUSG00000062203,4300.58193737371,1.77767689992087,0.140820120796294,12.623742188748698,1.5621758264165498e-36,6.6671015195244e-35"
328,"ENSMUSG00000115564,4143.80203611942,1.77885195306549,0.140987142674904,12.617121812073801,1.69918684543618e-36,7.233801908655421e-35"
329,"ENSMUSG00000046006,133335.363514297,1.6744834985238999,0.13287070827289,12.602352469476099,2.0493943569631596e-36,8.660082722238909e-35"
330,"ENSMUSG00000042354,13830.4997479831,1.5215421708197998,0.12074198862047301,12.601599395571101,2.06905826967185e-36,8.721641188956659e-35"
331,"ENSMUSG00000037344,3228.88980478155,1.9334508459058797,0.154217570434204,12.5371631809669,4.6743047352398897e-36,1.95589367332263e-34"
332,"ENSMUSG00000103427,1400.6377043239402,2.40978653532161,0.19242766529852398,12.523077342247902,5.5827861350015305e-36,2.33033663205893e-34"
333,"ENSMUSG00000074811,3123.1323570488203,1.97809990688443,0.158025634126776,12.5175887938377,5.98250491045598e-36,2.4911092223246598e-34"
334,"ENSMUSG00000038598,43761.448275332004,1.5974292888497201,0.12764771352032903,12.514358814545698,6.23089867501648e-36,2.58824271660757e-34"
335,"ENSMUSG00000106392,7618.416148217951,1.5857235312873799,0.126907484584396,12.495114346331901,7.93820730538746e-36,3.2894547172978396e-34"
336,"ENSMUSG00000081300,3839.9275928245793,1.7890060435700101,0.143253624901915,12.4883823693462,8.639233384045429e-36,3.5713004863418697e-34"
337,"ENSMUSG00000032796,598.293840794308,3.5856918846744703,0.287418652334532,12.475501696045198,1.0156447965799599e-35,4.18837230088421e-34"
338,"ENSMUSG00000089352,6943.276983820921,1.6093169570729802,0.129010876403094,12.4742735026826,1.03142617384698e-35,4.24322777385029e-34"
339,"ENSMUSG00000021313,10624.221245938399,1.5098648557377499,0.12152923137163099,12.4238822108621,1.9391791513789198e-35,7.90169333254735e-34"
340,"ENSMUSG00000019763,2037.4421091490801,2.11872234532543,0.17056076740884502,12.422096696168802,1.98295492304694e-35,8.04177501256524e-34"
341,"ENSMUSG00000113983,2958.52830046068,1.87862651629758,0.15125599025399,12.4201792811179,2.0310583715030396e-35,8.21738368082812e-34"
342,"ENSMUSG00000107058,6836.65517388568,1.5980727199771698,0.12891933192198698,12.3959122045732,2.7499841659461397e-35,1.1099818164151499e-33"
343,"ENSMUSG00000031538,1040.13790272618,2.7918686469805896,0.225326954220905,12.3903003820995,2.94936582030216e-35,1.18765756820356e-33"
344,"ENSMUSG00000100153,1979.4457199973601,2.0898799501409298,0.168790389400364,12.381510331040301,3.2909083771392495e-35,1.3220799522619999e-33"
345,"ENSMUSG00000104016,2758.2804881015995,1.90128441587635,0.153891753343073,12.3546868144246,4.5954230683407697e-35,1.8418283464071198e-33"
346,"ENSMUSG00000115289,6361.9486946551,1.63942377964522,0.132841257144034,12.341224517829302,5.432334979925889e-35,2.17217244968345e-33"
347,"ENSMUSG00000102133,1755.00868460577,2.2200592748061,0.180143610809766,12.323830219826698,6.74146451084552e-35,2.6831028753165098e-33"
348,"ENSMUSG00000083708,1477.9237499789,3.07806711424449,0.250109543934543,12.3068758825535,8.318108933448949e-35,3.2952804696075295e-33"
349,"ENSMUSG00000113310,1924.7983921949601,2.12388982719223,0.17277907842748802,12.292517395753901,9.9362770489637e-35,3.9091826532405704e-33"
350,"ENSMUSG00000064181,4337.89866729574,1.7330032688022,0.141071624620733,12.2845630612203,1.0963576626145201e-34,4.303455283941499e-33"
351,"ENSMUSG00000110825,4249.14816752338,1.73260121474177,0.141172078032578,12.2729737982744,1.26519602051817e-34,4.954820296372529e-33"
352,"ENSMUSG00000022575,8303.97233167944,1.9210219530639898,0.156661609251581,12.262238095480402,1.4445419811104398e-34,5.6442674576995485e-33"
353,"ENSMUSG00000062458,2723.61732042943,2.07401451764126,0.169286125462429,12.2515327938176,1.64850383874789e-34,6.42653637729642e-33"
354,"ENSMUSG00000102411,293.550979766892,5.55997404446306,0.455010161564693,12.2194502763265,2.44733984536237e-34,9.45457654932992e-33"
355,"ENSMUSG00000099719,2139.0400910770104,2.22310025685975,0.182614988866853,12.1737009138973,4.29172780500995e-34,1.64683026132153e-32"
356,"ENSMUSG00000095845,2462.48352485258,1.9320245412938601,0.15887577333620598,12.1605988170732,5.03879689083682e-34,1.92486540155762e-32"
357,"ENSMUSG00000083621,2477.0312988967003,2.0189133851837098,0.166104178044218,12.1545009219832,5.429232663528099e-34,2.06939616489131e-32"
358,"ENSMUSG00000109231,339.354324293895,4.52910451272607,0.373197591043629,12.135942517904901,6.81210880166305e-34,2.58497627564659e-32"
359,"ENSMUSG00000108635,4827.966720134939,1.68367695337044,0.139008655507146,12.1120296231042,9.12089316828489e-34,3.43065858641819e-32"
360,"ENSMUSG00000113673,5269.56073487566,1.6804048277484,0.138909436879975,12.097125044141901,1.09374909005934e-33,4.0959347762091097e-32"
361,"ENSMUSG00000027790,2370.87593896803,1.93408574535312,0.16027889103655302,12.0670022911004,1.57777635118134e-33,5.88280271767265e-32"
362,"ENSMUSG00000064065,4451.09594939281,1.7646935343248,0.14633207466981601,12.0595128464259,1.7280198841788397e-33,6.428985282138399e-32"
363,"ENSMUSG00000003429,11929.8141367267,1.53795265268106,0.12771304979497802,12.0422513999156,2.13060320664966e-33,7.909575548503731e-32"
364,"ENSMUSG00000113532,5611.66398516234,1.6039989143863502,0.133297059547422,12.033265548635,2.37574518534656e-33,8.800541796974248e-32"
365,"ENSMUSG00000093030,3279.5165817076695,1.77963377774901,0.14807992774735598,12.018062169677,2.85590623023544e-33,1.0533616212122697e-31"
366,"ENSMUSG00000105971,4931.38624866425,1.6979557103509,0.142059197170047,11.9524518241394,6.303762249131128e-33,2.3101196387929393e-31"
367,"ENSMUSG00000112972,5781.56293133165,1.64102458374463,0.137340800164413,11.948558489393802,6.606112338728089e-33,2.41574800352548e-31"
368,"ENSMUSG00000078903,9189.341375689191,1.50503502194676,0.126006744052949,11.9440830985549,6.97149252241658e-33,2.5385132559284498e-31"
369,"ENSMUSG00000112634,10556.5677030406,1.57997920140323,0.132315727485309,11.9409780789563,7.23671664218771e-33,2.62949402578345e-31"
370,"ENSMUSG00000033644,6259.95210893879,1.54981649756796,0.13015445460830802,11.907517896579401,1.0814880693703598e-32,3.9130204691764095e-31"
371,"ENSMUSG00000108677,7440.61068104146,1.60562578653284,0.13491694279781902,11.9008462038675,1.1715314031089598e-32,4.212098410253509e-31"
372,"ENSMUSG00000020514,13169.2696614432,1.52706164290562,0.128669854153944,11.868060727562499,1.7344150176167398e-32,6.2228047403549e-31"
373,"ENSMUSG00000073559,2601.3065953581895,1.893429254464,0.159597813813226,11.8637543286141,1.8259994181301496e-32,6.53768913010029e-31"
374,"ENSMUSG00000104706,4270.977724365471,1.7255504638521102,0.145626165581987,11.849178730731799,2.1731005896306698e-32,7.764184444872491e-31"
375,"ENSMUSG00000086030,4492.89447798382,1.6561295917669698,0.13980071055906199,11.8463603306744,2.2474165465874303e-32,7.99631741752541e-31"
376,"ENSMUSG00000067924,283.157515896696,6.1126355444179,0.518162055006217,11.796764130759401,4.05610569833395e-32,1.4312617097172599e-30"
377,"ENSMUSG00000098111,1645.37540092141,2.4914391852598796,0.21131922672287698,11.789931393829802,4.3989923084339293e-32,1.5490607894349401e-30"
378,"ENSMUSG00000017801,1323.38000101949,2.27483498704614,0.193159505041252,11.7769766833909,5.13002654386906e-32,1.80277770578594e-30"
379,"ENSMUSG00000084558,4483.36030150739,1.66775205734532,0.141792387868561,11.7619294125387,6.131685412050019e-32,2.1459645018777898e-30"
380,"ENSMUSG00000103367,377.51287016707704,5.22771399889622,0.445354032389233,11.7383331432986,8.10684689347546e-32,2.8256736809559894e-30"
381,"ENSMUSG00000093169,2385.8066416726397,1.9738996510433302,0.16890599974066903,11.6863797264394,1.4962982061270197e-31,5.18373431167161e-30"
382,"ENSMUSG00000109363,6068.8635254582605,1.7118279572405402,0.146601853297155,11.676714302995501,1.6765146045112998e-31,5.78465139951742e-30"
383,"ENSMUSG00000110658,4803.46560168107,1.5872611504642902,0.13593354860497,11.6767432819469,1.67594330212607e-31,5.78465139951742e-30"
384,"ENSMUSG00000112437,33448.6017765729,1.51149132483375,0.129624953657434,11.660496549362302,2.02855907262296e-31,6.985263575225219e-30"
385,"ENSMUSG00000003581,5100.47234592186,1.57653108768036,0.135260945420108,11.6554788433853,2.1516744989883103e-31,7.39432879029838e-30"
386,"ENSMUSG00000106459,5866.306667952379,1.5330975751478402,0.131816506085894,11.630543250394199,2.8825719925918396e-31,9.84677386850634e-30"
387,"ENSMUSG00000092536,5278.9072402528,1.5540598609726297,0.133622594153881,11.6302177099103,2.89358639378413e-31,9.86470867394853e-30"
388,"ENSMUSG00000081452,10063.468664477901,1.72821718217806,0.148655336246995,11.625665285951,3.0520635581899298e-31,1.0384297362795698e-29"
389,"ENSMUSG00000105676,5031.54570608455,1.5716355034810798,0.13540712533961802,11.6067415177688,3.8085405788108296e-31,1.29068046466868e-29"
