name,"name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj"
814,"ENSMUSG00000091199,385.390494817394,0.961821167078086,0.283189762059507,3.3963839655897496,0.000682825012032432,0.0101862410997427"
815,"ENSMUSG00000104678,294.749128823112,-1.11635487818174,0.328795969407196,-3.3952815181843,0.000685580672303276,0.0102148159483618"
816,"ENSMUSG00000064147,181.12652695045503,-1.4247054423582801,0.419717445173905,-3.3944394228549903,0.000687692520267758,0.0102337400996516"
817,"ENSMUSG00000079171,2948.71080972662,-0.451404773697864,0.133069181078921,-3.3922563439399505,0.00069319554180707,0.0103030212680811"
818,"ENSMUSG00000103952,1111.6584126627001,0.615580168868451,0.181763251703966,3.38671410803672,0.000707350575707437,0.0104877662188427"
819,"ENSMUSG00000018449,1862.1976765903303,0.53255699764361,0.15724175335085,3.38686758634221,0.000706954998081833,0.0104877662188427"
820,"ENSMUSG00000107634,202.584932436507,1.29258706187248,0.38180827915262,3.3854348699332406,0.000710655716547096,0.0105111340654253"
821,"ENSMUSG00000050627,1614.67220399035,-0.541533058059813,0.15995600942391502,-3.38551242938703,0.000710454919877775,0.0105111340654253"
822,"ENSMUSG00000020608,613.43766125461,0.791413246596208,0.23397195511246105,3.38251328547393,0.000718258036489057,0.0106106697541117"
823,"ENSMUSG00000109700,5176.333043095279,-0.40169179256854703,0.11878589988614001,-3.38164540533499,0.000720530881241943,0.0106128594531245"
824,"ENSMUSG00000080609,4020.1069303211207,0.47362170941236104,0.14004825377677999,3.38184658958516,0.000720003416457383,0.0106128594531245"
825,"ENSMUSG00000043329,1535.76126544352,0.5577623213730439,0.16494733205627898,3.38145706523304,0.0007210249965685849,0.0106128594531245"
826,"ENSMUSG00000103427,1990.18910119375,-0.511959124355193,0.151418827045982,-3.3810797134211303,0.000722015936549463,0.0106145946270476"
827,"ENSMUSG00000117351,370.010123887449,0.9828964926180049,0.290843479090272,3.3794689009098704,0.0007262602351424981,0.0106640965445199"
828,"ENSMUSG00000083470,220.22627906675098,1.30127271082533,0.38575394655987605,3.3733231310528,0.000742667419052535,0.0108918582398561"
829,"ENSMUSG00000103261,315.340477258623,-1.10749707973023,0.328416760970563,-3.3722306877921597,0.0007456196735450031,0.0109219807120002"
830,"ENSMUSG00000113895,12916.5352884379,-0.34695684809781396,0.10290085538982699,-3.37175863877332,0.000746898723491059,0.0109275507583686"
831,"ENSMUSG00000103289,4345.1872851998705,-0.43252648977012004,0.128296784087165,-3.3712964268555803,0.000748153093259245,0.0109327467642379"
832,"ENSMUSG00000097511,2821.84159140271,0.469162503055901,0.139190246147563,3.3706564650982602,0.000749893077654442,0.0109450180529684"
833,"ENSMUSG00000106099,2777.8646881260997,0.455574402229221,0.13523250316469998,3.3688232604433597,0.000754898178781824,0.0110048585822895"
834,"ENSMUSG00000077349,929.718709842436,0.7264929726712079,0.21592654953399804,3.36453749776991,0.00076672064893629,0.0111638199398412"
835,"ENSMUSG00000033287,12787.4093049768,-0.390142672763192,0.11602494804249901,-3.36257571621827,0.0007721894645625009,0.0112299994140561"
836,"ENSMUSG00000003235,9629.26209813797,-0.363147792254992,0.108162876899244,-3.3574161733260297,0.000786745954731341,0.0114280254690844"
837,"ENSMUSG00000091550,2639.76735376142,-0.472262936379965,0.141002286193025,-3.34932822105777,0.000810077699835221,0.0117528934064399"
838,"ENSMUSG00000106443,3442.0212248633,-0.434690184898673,0.12983933516334697,-3.34790827719352,0.0008142395512786531,0.0117991948324742"
839,"ENSMUSG00000107422,9096.546278987491,-0.37099623726519504,0.110850069476209,-3.3468290910256897,0.0008174159023516531,0.0118311220723707"
840,"ENSMUSG00000099750,2266.44155096034,-0.5254477219324439,0.157138897451224,-3.34384248874816,0.000826266352479898,0.0119450015617724"
841,"ENSMUSG00000097050,8316.450069661909,0.37304295932740794,0.111595245383988,3.3428212648648703,0.000829312970540935,0.011974806527122"
842,"ENSMUSG00000118206,629.604392399723,0.7673606049227869,0.22961129007829503,3.3419985779493904,0.000831774868554125,0.0119961077721009"
843,"ENSMUSG00000079889,2176.29855409935,-0.48760601919818997,0.145977143529897,-3.3402901811017203,0.000836908933305578,0.0120273508405783"
844,"ENSMUSG00000093410,338.162549849391,1.11689977162351,0.33436422862387,3.34036860408272,0.000836672614748546,0.0120273508405783"
845,"ENSMUSG00000114309,5659.30276584724,0.39215172490412603,0.11738533540751402,3.34072159476084,0.000835609684405617,0.0120273508405783"
846,"ENSMUSG00000102312,7466.0105741793095,0.369061947939994,0.110507910695452,3.33968804239806,0.0008387254722123559,0.0120392258455228"
847,"ENSMUSG00000086049,22321.0246152102,-0.40156226306828,0.120263524292131,-3.33901958579602,0.000840746362931954,0.0120398048062741"
848,"ENSMUSG00000086942,229.962080408208,1.26263651897996,0.378110643052144,3.3393308074796404,0.000839804910392134,0.0120398048062741"
849,"ENSMUSG00000081406,3772.9958978924396,0.418064717168307,0.125238466536849,3.33814944185139,0.000843383764930146,0.0120633644870832"
850,"ENSMUSG00000051184,136.930462123712,1.5785557635629197,0.473228072690415,3.3357187678838396,0.0008507918381636321,0.012155026049816001"
851,"ENSMUSG00000094955,22551.1358522442,0.363531500540736,0.109204187318283,3.328915396634,0.000871848839422869,0.0124369430465477"
852,"ENSMUSG00000035161,3400.73608605864,0.516544708836994,0.155195029955472,3.3283585755626297,0.000873593466174675,0.0124369430465477"
853,"ENSMUSG00000075702,3477.5264989375896,-0.43647443922215506,0.131126691967637,-3.32864676651708,0.000872690105183408,0.0124369430465477"
854,"ENSMUSG00000086887,72.62456476003621,-2.11051631030237,0.6345637151061391,-3.3259328575844505,0.000881231533777132,0.0125310093422952"
855,"ENSMUSG00000114619,10288.218538776999,-0.37390470677759496,0.112453964464988,-3.3249579821973105,0.00088431861198599,0.012555326831109"
856,"ENSMUSG00000031297,2349.03902492779,0.477293789297819,0.14355818564151301,3.3247410251457,0.000885006999034415,0.012555326831109"
857,"ENSMUSG00000066392,359.827769171334,-1.00949663863421,0.30376781027866495,-3.32325086620646,0.000889748591855997,0.0126078827270224"
858,"ENSMUSG00000022018,488.42495090297797,0.9821485213869201,0.295677297081665,3.3216906779138102,0.0008947382402408,0.0126638271534897"
859,"ENSMUSG00000116180,6678.0708810344895,-0.371687952734875,0.11193787903872501,-3.32048414644597,0.000898614626808316,0.012674427648185"
860,"ENSMUSG00000110361,326.213619251437,1.01199096587969,0.304770798957822,3.3204984510991298,0.000898568577277515,0.012674427648185"
861,"ENSMUSG00000065444,1625.11516016752,-0.5564906252800489,0.167566066571104,-3.32102218944139,0.0008968840644103631,0.012674427648185"
862,"ENSMUSG00000105198,2557.36965563749,0.4687375198600511,0.14119392458741198,3.31981366216546,0.000900775505022604,0.0126774706071829"
863,"ENSMUSG00000064247,217.449428653988,-1.2233032743712802,0.368526201982496,-3.31944721376796,0.0009019585519997721,0.0126774706071829"
864,"ENSMUSG00000030714,6187.720184542429,-0.38303974946585,0.11539175350594198,-3.3194724737944705,0.0009018769559977411,0.0126774706071829"
865,"ENSMUSG00000097875,4505.36854138693,-0.408509653429227,0.12309716625383699,-3.31859510548639,0.0009047150797636189,0.0127015311082749"
866,"ENSMUSG00000103038,2315.82190640965,-0.47265653609030894,0.14244731613946499,-3.31811471707581,0.0009062725518514939,0.0127087216671401"
867,"ENSMUSG00000032420,2646.29931398664,-0.45461614251173793,0.137027245477759,-3.31770620453381,0.0009075989490859279,0.0127126590126575"
868,"ENSMUSG00000105083,19531.8487324183,0.34543337548716607,0.10422950324259801,3.3141611994749396,0.0009191849851939109,0.0128601277905496"
869,"ENSMUSG00000083603,14781.0499104556,-0.33917408172606,0.10245646547683801,-3.31042145703081,0.000931555917590418,0.013018226259844001"
870,"ENSMUSG00000063902,7501.292747716429,0.39541897756769395,0.11957920444261,3.3067537069747504,0.0009438383750072029,0.0131747267087687"
871,"ENSMUSG00000027777,6986.21695306807,0.37597207369951,0.113722515704201,3.30604780743187,0.000946219418435334,0.0131928161574963"
872,"ENSMUSG00000064057,171.264516171903,1.4947062303548602,0.45223188882366605,3.3051765417137005,0.0009491659243712221,0.0132187391850004"
873,"ENSMUSG00000041360,652.558823314553,-0.78070329922055,0.236293886718779,-3.30395047481566,0.000953326718530544,0.0132614945582315"
874,"ENSMUSG00000108964,3141.21317135549,-0.435561556860483,0.131902215074199,-3.3021549836404707,0.000959450410705618,0.0133314263924102"
875,"ENSMUSG00000107766,531.172979354006,0.814981001894611,0.246934698553372,3.30039077808444,0.000965502868110527,0.0134002098978171"
876,"ENSMUSG00000029557,5170.317481339121,0.392509991455635,0.119050893048208,3.2969932556212997,0.0009772584789702321,0.013547900327616998"
877,"ENSMUSG00000106350,229.909977996966,1.18201829507024,0.35903995302335606,3.2921636857315297,0.0009941972860688971,0.0137670280228083"
878,"ENSMUSG00000083306,465.38437850940903,0.8902387858135159,0.270641367090279,3.28936701504525,0.00100412994791322,0.0138887507471318"
879,"ENSMUSG00000087141,457.124873419544,0.993852097191398,0.302205961519326,3.28865814623529,0.0010066621199555802,0.0139079523345681"
880,"ENSMUSG00000104706,10161.747335667,0.350841791377972,0.10682833541051598,3.2841641688955496,0.0010228532110171,0.014099602425788999"
881,"ENSMUSG00000083761,7659.843096035309,-0.39901854816628096,0.12149738184909697,-3.2841740463335403,0.00102281736136983,0.014099602425788999"
882,"ENSMUSG00000028634,6204.466600782271,-0.37176201187014796,0.11329848677301402,-3.2812619343711797,0.00103343723649069,0.0141972089505693"
883,"ENSMUSG00000054383,2289.79825589943,-0.47213480584970796,0.14388532535411902,-3.2813270198870295,0.00103319877228003,0.0141972089505693"
884,"ENSMUSG00000071648,82.943054788154,1.9408490396961102,0.5914130775174139,3.28171478358788,0.00103177911551169,0.0141972089505693"
885,"ENSMUSG00000102897,16956.8798583912,-0.34056373941211404,0.10381340827889901,-3.28053711999492,0.0010360962989365199,0.0142176735919528"
886,"ENSMUSG00000104044,5078.04135048545,0.405344136852316,0.123631178255636,3.27865626269592,0.00104302599405931,0.0142805293195643"
887,"ENSMUSG00000063816,1089.3782591377,-0.6033955395976479,0.184027063281886,-3.27884132277537,0.00104234227462927,0.0142805293195643"
888,"ENSMUSG00000072572,3473.2909803043103,0.424531767901838,0.129597243477517,3.2757777596981503,0.0010537144255379199,0.0144106411537571"
889,"ENSMUSG00000109712,13486.2892260292,-0.34556456148928905,0.10552530132834101,-3.27470812344868,0.0010577119483160301,0.0144490582782318"
890,"ENSMUSG00000115400,1008.3406396055699,-0.626042941407594,0.191211574629023,-3.27408496385328,0.00106004732944101,0.0144647086771536"
891,"ENSMUSG00000106461,423.505910455544,1.02344058836852,0.312693030576727,3.2729881650412898,0.00106416933305845,0.0145046757301846"
892,"ENSMUSG00000085793,3761.4142367471295,0.41351282641915205,0.126364946387018,3.27236973735331,0.00106650004858447,0.0145201652751287"
893,"ENSMUSG00000095752,4356.819144001211,-0.39752765478770896,0.12150464803587402,-3.27170738908968,0.00106900152754399,0.0145379424741385"
894,"ENSMUSG00000087596,5848.49589351924,0.374397541477316,0.114472701317013,3.27062729515298,0.0010730923437992901,0.0145772700736444"
895,"ENSMUSG00000115726,6898.590885083139,-0.395040028906053,0.12088932841628801,-3.26778247576753,0.00108393639314578,0.0147081458346724"
896,"ENSMUSG00000025145,207.833207178461,1.46711378403761,0.449070583700119,3.26700041661451,0.00108693520404614,0.0147323948838272"
897,"ENSMUSG00000110652,4980.62880693084,-0.3859878190704,0.118161261816362,-3.26661896747747,0.00108840065562834,0.0147358298119481"
898,"ENSMUSG00000041079,2030.5007991994,-0.518301291665617,0.158808325341365,-3.2636909340332503,0.00109971057283324,0.0148723928192508"
899,"ENSMUSG00000020901,282.437998899449,1.0957608403719101,0.335808029220838,3.26305729768988,0.00110217233814186,0.0148891236523653"
900,"ENSMUSG00000114177,9431.23556457141,0.34766408376450003,0.10656185253930699,3.26255667933568,0.00110412091262055,0.0148988924035967"
901,"ENSMUSG00000030763,16644.49278099,-0.345424546849025,0.105910747380193,-3.2614683154773303,0.0011083681857342,0.0149396235057166"
902,"ENSMUSG00000097363,301.576900794647,1.03274961763239,0.316754006367659,3.26041532820794,0.00111249177816197,0.0149785991571354"
903,"ENSMUSG00000031232,1275.34276648475,0.642959644613186,0.197235721114423,3.2598539502901804,0.00111469597714452,0.0149916744359768"
904,"ENSMUSG00000083557,799.377152957257,-0.673660246799818,0.20670195523706,-3.25908986215065,0.00111770258798014,0.0150155006239365"
905,"ENSMUSG00000090539,475.72227989300904,0.836988596478202,0.256923927223645,3.25772926454463,0.00112307497460432,0.0150710215686969"
906,"ENSMUSG00000065096,1106.7673141393,0.618682552588766,0.19010964996304602,3.25434586150164,0.00113653817707168,0.0152348744838341"
907,"ENSMUSG00000065440,1043.42620209071,0.610595313388739,0.18769307784150602,3.2531584031263305,0.0011412985605338199,0.0152818368931389"
908,"ENSMUSG00000084913,16651.7976546373,0.327239415438137,0.100682926368048,3.25019769729287,0.0011532480678527301,0.0154079011087402"
909,"ENSMUSG00000052783,1182.59798400646,0.588536758871661,0.18106193126321699,3.25047211617379,0.00115213566114213,0.0154079011087402"
910,"ENSMUSG00000089824,14411.7950098051,-0.33006142731297305,0.101658657269827,-3.24676162539616,0.0011672610962827,0.0155780026439134"
911,"ENSMUSG00000065788,3931.46573329646,0.433600402685209,0.133584582189733,3.24588658045401,0.00117085476680058,0.0156088292267121"
912,"ENSMUSG00000030417,2112.69183657034,0.474550484272469,0.146278796733953,3.2441508603298503,0.0011780133655701801,0.015687060787078"
913,"ENSMUSG00000080798,5223.77941610721,0.412718524191771,0.127279740775257,3.24260971681679,0.00118440334917158,0.0157548970669891"
914,"ENSMUSG00000111531,729.328755153638,0.7310344283068051,0.22550970641644,3.24169828396137,0.00118819744308001,0.0157708564552038"
915,"ENSMUSG00000030062,3515.35785965609,0.41629613320579106,0.128418554090552,3.2417132878808794,0.0011881348942712,0.0157708564552038"
916,"ENSMUSG00000057050,679.909895707438,-0.7349594634430409,0.22688678668576398,-3.23932245759623,0.00119814033334444,0.0158854854665232"
917,"ENSMUSG00000086020,787.672232024816,-0.67311465238093,0.20786925576244197,-3.23816357504152,0.0012030181246710599,0.0159015552983003"
918,"ENSMUSG00000026409,4986.41104441613,-0.384262362091375,0.118668996255243,-3.23810240431184,0.00120327610416485,0.0159015552983003"
919,"ENSMUSG00000048668,117.046898659867,1.6100807411738203,0.497193641431176,3.23833735391142,0.0012022855139157199,0.0159015552983003"
920,"ENSMUSG00000106142,1318.5266957166803,-0.660920430675602,0.20417377933307201,-3.23704852226608,0.00120772874540715,0.0159430684980024"
921,"ENSMUSG00000104020,3880.63761977238,-0.414946517737206,0.12826054641154,-3.2351843910425697,0.0012156419715115801,0.0160301248260714"
922,"ENSMUSG00000082446,214.55840987479098,1.3617562284929499,0.421544571020163,3.23039678864186,0.00123618527856321,0.0162833592814426"
923,"ENSMUSG00000112291,3361.12204483785,0.450841403749822,0.13963484430202303,3.22871705843475,0.0012434685436550099,0.016361569863373997"
924,"ENSMUSG00000082362,378.73145865423,0.954321712297822,0.29567531600863,3.2276002108676805,0.0012483330749810699,0.0164078200276972"
925,"ENSMUSG00000081732,430.19068450237,0.879333533921136,0.272775830177933,3.2236490063930603,0.00126568430587678,0.0166179155408747"
926,"ENSMUSG00000059970,7525.657574194409,-0.371784946657367,0.115404565986271,-3.22157917652579,0.00127486232339431,0.0167203625974413"
927,"ENSMUSG00000105253,6504.857930656801,0.377259020244794,0.117241002265388,3.21780787399638,0.00129174312065272,0.0169235052380343"
928,"ENSMUSG00000025283,3136.04467514872,0.42203020385467893,0.13118358016804102,3.21709625026298,0.00129495147860861,0.0169472767243525"
929,"ENSMUSG00000051615,775.5948599645351,0.764824311540668,0.237803108393492,3.2162082182505203,0.00129896548944015,0.0169815294845305"
930,"ENSMUSG00000030751,794.741742456398,0.6839395279389531,0.21273399695082199,3.21499872019543,0.00130445103801868,0.0170349255856404"
931,"ENSMUSG00000081943,3387.71963906797,-0.41451108814997206,0.129061131770178,-3.2117422376870297,0.00131932691278112,0.0171922578838079"
932,"ENSMUSG00000044792,4862.28208854915,0.3827710288793161,0.119170846710014,3.2119519114497597,0.0013183644109774,0.0171922578838079"
933,"ENSMUSG00000084946,420.186183745194,1.06499946215001,0.33172600776453004,3.21047924257415,0.00132513838786913,0.0172144601715426"
934,"ENSMUSG00000104667,3432.52244284794,-0.412311708323476,0.128428055997562,-3.2104488783300003,0.00132527839451916,0.0172144601715426"
935,"ENSMUSG00000029469,3912.59214925175,0.406610808441433,0.12664654205825,3.21059542434578,0.0013246028107417199,0.0172144601715426"
936,"ENSMUSG00000113267,355.79465681279703,0.938583393762709,0.292423916836027,3.20966699276177,0.00132888829898137,0.0172429284301126"
937,"ENSMUSG00000096953,962.586219065998,0.616346162434482,0.192079084867377,3.20881455084006,0.00133283429280761,0.0172543154624784"
938,"ENSMUSG00000079076,385.203544207685,1.09961708080092,0.342746440958973,3.20825236791458,0.0013354425769199,0.0172543154624784"
939,"ENSMUSG00000102652,1484.95957651474,-0.5334417351409461,0.16626402145797198,-3.2084014957847593,0.00133475022996407,0.0172543154624784"
940,"ENSMUSG00000034591,2762.32710135466,-0.434310070016855,0.135357810862927,-3.2086073736569904,0.0013337949573794699,0.0172543154624784"
941,"ENSMUSG00000031458,61.5801444968575,2.44015397955885,0.761153143174662,3.2058646823441,0.00134657295858636,0.0173687969869019"
942,"ENSMUSG00000069094,586.701719142918,0.7976811167556239,0.24882907549014602,3.20573918134102,0.00134716035192042,0.0173687969869019"
943,"ENSMUSG00000067596,2446.39549905725,-0.48132819104129904,0.150353539448096,-3.20130934601284,0.00136804574579979,0.0176193857811799"
944,"ENSMUSG00000081574,3224.97678312024,0.430908476765219,0.134746441976816,3.1979210021691,0.00138422194496353,0.0177712464697641"
945,"ENSMUSG00000115759,120.506199766191,1.6399242997662402,0.5127670349479461,3.198185897291,0.00138295098852033,0.0177712464697641"
946,"ENSMUSG00000020070,1897.75159762311,-0.49709731740641205,0.155431514441565,-3.1981758602326202,0.00138299912631118,0.0177712464697641"
947,"ENSMUSG00000094790,13260.7411843154,-0.36365811157992795,0.113756124467964,-3.1968222658846,0.0013895051471803802,0.0178202569403154"
948,"ENSMUSG00000105636,190.87800377488202,-1.41581402468528,0.443224389446542,-3.1943504427931404,0.0014014587911852301,0.0179473928441518"
949,"ENSMUSG00000113650,14785.5124590585,-0.365965041062742,0.11457307560972199,-3.19416266967775,0.00140237071902814,0.0179473928441518"
950,"ENSMUSG00000028182,2847.4856035596995,-0.43072646428211503,0.13490688191448302,-3.1927686576816,0.00140915792331111,0.0180152913055905"
951,"ENSMUSG00000075502,16070.0165920258,0.323068954522888,0.10125863514874699,3.1905323832215,0.0014201092500468401,0.0181362271660393"
952,"ENSMUSG00000093249,1533.64676482828,0.517284274152315,0.162200997848204,3.1891559300789,0.00142688887499358,0.0181846068576225"
953,"ENSMUSG00000109822,758.812126869122,0.6902638238739179,0.216440773369572,3.1891579997974597,0.00142687865837682,0.0181846068576225"
954,"ENSMUSG00000036073,2264.76356309358,-0.484523344751094,0.152318458921465,-3.18098901592034,0.00146773194428708,0.018647947213672002"
955,"ENSMUSG00000082400,29363.1495265265,0.329831711057307,0.10368915669784,3.18096627999848,0.00146784713632868,0.018647947213672002"
956,"ENSMUSG00000111546,1247.87468549268,0.5792396213350861,0.18207714391649898,3.1812868374117595,0.0014662237943208099,0.018647947213672002"
957,"ENSMUSG00000115842,9545.24016477597,-0.3389265278364939,0.10656497885793799,-3.18046821262281,0.00147037269678626,0.018660533661301996"
958,"ENSMUSG00000019990,441.646674763066,0.8664069375339409,0.272560508122285,3.17876916029678,0.00147901827643283,0.0187506821740046"
959,"ENSMUSG00000030873,3869.39356837345,0.40893402632271103,0.128680931108765,3.17789141560584,0.0014835029826790699,0.0187879471493877"
960,"ENSMUSG00000110344,7520.300675549259,0.39111592670301604,0.12309139784461699,3.1774432133489503,0.0014857978351062301,0.0187974298431026"
961,"ENSMUSG00000087052,1076.59278872647,0.586590540287461,0.184763863299575,3.17481205367723,0.00149933579880196,0.0189489861141728"
962,"ENSMUSG00000086506,2076.46183835487,0.5112900135676429,0.16109710093374402,3.1738002149270694,0.00150457214422558,0.0189954186183744"
963,"ENSMUSG00000103864,470.581136087424,0.8856275856112901,0.27909602725111604,3.17320025775375,0.0015076849210059,0.0190149722713587"
964,"ENSMUSG00000118116,3828.2008215843,0.405051942925427,0.12771296769996798,3.1715803823226603,0.0015161190293209,0.0191015286616409"
965,"ENSMUSG00000042567,7378.09079478063,-0.34975506454044697,0.11030545307855001,-3.17078670889809,0.0015202672455504802,0.0191339639455515"
966,"ENSMUSG00000050697,14423.639129346398,-0.32993362980392704,0.10407518905843301,-3.1701468216280198,0.00152361929209224,0.0191563219785495"
967,"ENSMUSG00000085182,486.957889705349,-0.824960973676536,0.26044512063291697,-3.16750404719339,0.0015375356994314,0.0192977069604391"
968,"ENSMUSG00000114579,2548.47290730809,0.44283596924045004,0.139810168335508,3.16740888386429,0.0015380389903492,0.0192977069604391"
969,"ENSMUSG00000021997,2752.81946963193,0.447861186705565,0.14141147416695599,3.16707812674947,0.00153978944804029,0.019299752689973"
970,"ENSMUSG00000065448,7413.2794768166295,0.350597053460861,0.11072358319271698,3.1664171565929102,0.00154329298209366,0.0193237446717762"
971,"ENSMUSG00000091472,1987.67704704508,-0.471499910222151,0.14894619145080198,-3.16557211453031,0.00154778289948844,0.0193401279465369"
972,"ENSMUSG00000025237,313.077706840653,1.1138026801345902,0.351820196843211,3.16582927907053,0.00154641524894518,0.0193401279465369"
973,"ENSMUSG00000079614,1138.79541524675,0.572057255905362,0.180760749467943,3.1647205357865205,0.00155231971466261,0.0193769025573594"
974,"ENSMUSG00000028833,1245.01460806505,-0.551416647151392,0.17441079059949402,-3.1615970849970494,0.0015690650405879,0.0195658387317618"
975,"ENSMUSG00000091289,812.164713300953,0.648347385058906,0.205246054571444,3.15887867570786,0.00158377407443419,0.0196905977931449"
976,"ENSMUSG00000115896,7377.8884114086295,0.35032032405949803,0.110902242938376,3.15882091090039,0.00158408800682356,0.0196905977931449"
977,"ENSMUSG00000066037,1583.5617795685,0.636053679803259,0.201394036991856,3.15825477905774,0.00158716777737144,0.0196905977931449"
978,"ENSMUSG00000040746,494.435076048396,0.807863317106688,0.25578862708218997,3.15832383293221,0.00158679182771303,0.0196905977931449"
979,"ENSMUSG00000049751,1520.9667912702698,0.588512017648219,0.18634000619016602,3.15826981913709,0.00158708588775941,0.0196905977931449"
980,"ENSMUSG00000056184,382.6142422553,-0.8930022797269058,0.282939282456246,-3.1561622407980696,0.00159859913881726,0.019800859659158"
981,"ENSMUSG00000026173,783.807941461977,0.7398287125863721,0.23441736187015,3.1560320732394507,0.00159931273114765,0.019800859659158"
982,"ENSMUSG00000112770,3357.1949542511898,0.40607049626069897,0.128753268767309,3.15386553016044,0.00161123308745768,0.0199281504347004"
983,"ENSMUSG00000079435,659.466117778782,-0.7247612440719999,0.22991715794366002,-3.1522712378412403,0.00162005708238437,0.0200169248045012"
984,"ENSMUSG00000026925,5568.1529415042105,-0.3668496016197821,0.11640514425895801,-3.1514896008691604,0.00162439946934787,0.0200502017749557"
985,"ENSMUSG00000065911,1891.85117840776,0.47989829981630294,0.152301533584698,3.15097483604406,0.0016272650948299901,0.0200652018488265"
986,"ENSMUSG00000106457,4869.796528087089,0.39995368397172,0.127007915723516,3.14904533070507,0.00163804784032067,0.0201776956865438"
987,"ENSMUSG00000081805,418.558211783954,1.02414845938688,0.325607114877386,3.14535037040742,0.00165888028571645,0.0203825208698234"
988,"ENSMUSG00000114113,3777.68633010592,0.40619497333057397,0.12914737858018902,3.14520494179727,0.0016597051868008801,0.0203825208698234"
989,"ENSMUSG00000109801,3042.74234746716,0.42525880408340705,0.13518920485240998,3.14565652300179,0.0016571449578500301,0.0203825208698234"
990,"ENSMUSG00000102324,668.48701213876,0.712368144862956,0.22651576938666898,3.1448942684733097,0.00166146865445487,0.0203835881946138"
991,"ENSMUSG00000020477,512.136699642771,-0.7880231384269859,0.250907026449785,-3.14069776991557,0.00168545866537129,0.0206570629572421"
992,"ENSMUSG00000068243,919.419401006301,-0.614313509581843,0.195627850493337,-3.14021499511782,0.00168823887373493,0.0206703003291735"
993,"ENSMUSG00000064525,2734.49153444203,0.43219046613315293,0.137650979106023,3.1397558443828304,0.00169088694900227,0.0206818948953416"
994,"ENSMUSG00000087480,617.8111859931549,0.829305756762141,0.264419702417868,3.13632361423496,0.0017108031164485699,0.0208834782025921"
995,"ENSMUSG00000022702,8879.27657921016,-0.345225839350346,0.11006923128395,-3.13644272176077,0.0017101083742032698,0.0208834782025921"
996,"ENSMUSG00000097906,2121.32382545958,0.5025626245685619,0.160259467940249,3.13593094391113,0.00171309536202463,0.0208904848660938"
997,"ENSMUSG00000027833,3124.99033154315,0.42120534332160897,0.134330673903378,3.1355857235152,0.00171511294766564,0.0208941314806802"
998,"ENSMUSG00000082336,2408.0503584701896,-0.466330343853946,0.148772735772472,-3.13451481168657,0.00172138563409107,0.0209495560953746"
999,"ENSMUSG00000079037,7142.79090616761,-0.348296482204464,0.111139952022584,-3.1338548907569104,0.0017252615092739401,0.0209757294297525"
1000,"ENSMUSG00000080719,1247.20632434655,0.6114409968890471,0.19520221593888604,3.1323465973382003,0.00173415023277698,0.0210627357943082"
1001,"ENSMUSG00000116999,1132.23836941077,-0.606579382445744,0.193701889707453,-3.13150988543198,0.00173909931159997,0.0211017658986352"
1002,"ENSMUSG00000027196,1113.75461525837,-0.569774581172282,0.18220423216551798,-3.12712045379214,0.00176527586289573,0.0213753588025686"
1003,"ENSMUSG00000112988,16835.0085983944,-0.313588748009608,0.10029046927904302,-3.1268050719465297,0.00176717053300113,0.0213753588025686"
1004,"ENSMUSG00000089906,199.77888677362301,-1.23627171072244,0.39541031285164097,-3.12655403903512,0.00176867996014016,0.0213753588025686"
1005,"ENSMUSG00000027547,1125.4072650395199,0.636946822009024,0.20368067596317999,3.12718336679208,0.0017648981338185899,0.0213753588025686"
1006,"ENSMUSG00000099196,1842.88634817154,0.484545533581628,0.155001730091482,3.126065323888,0.00177162193895435,0.0213896519700169"
1007,"ENSMUSG00000114817,3736.99969933576,0.41781543078929795,0.133724420747788,3.12445122927339,0.0017813704973743398,0.0214860143919417"
1008,"ENSMUSG00000104350,456.99217749821196,0.858505540087077,0.274834151021716,3.1237222044477404,0.0017857896931128602,0.0214966644444219"
1009,"ENSMUSG00000081049,749.8699235071291,0.665402457134871,0.213010109390299,3.12380693592177,0.0017852755516172699,0.0214966644444219"
1010,"ENSMUSG00000116389,5879.898769743841,-0.35841312917044604,0.11475155426963302,-3.1233836565583997,0.0017878453239794,0.0215001221057779"
1011,"ENSMUSG00000108338,1679.04120339972,-0.49582363343618296,0.158864850236786,-3.12104051146092,0.0018021324072962602,0.0216453512047926"
1012,"ENSMUSG00000111017,3133.64727250761,0.40909240831512506,0.131084911228669,3.1208199668495094,0.00180348254404136,0.0216453512047926"
1013,"ENSMUSG00000097011,1113.78753391551,0.6107696970508111,0.195779383070632,3.11968342872172,0.00181045498923365,0.0217076052851112"
1014,"ENSMUSG00000092675,1005.85760663947,0.590581761311932,0.18932606878706199,3.11938955419905,0.0018122618800742397,0.0217078620078252"
1015,"ENSMUSG00000083177,861.9363249434649,0.70115674469835,0.22481816732152696,3.1187726198994397,0.00181606050031631,0.0217319523256356"
1016,"ENSMUSG00000103770,2295.0890429536103,0.468661836322946,0.150368883815551,3.1167474575247,0.0018285814281299398,0.0218602684397285"
1017,"ENSMUSG00000114159,179.97186975514998,1.2897634709013,0.41389096756931393,3.11619139329323,0.0018320332484871398,0.0218800198773149"
