name,"name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj"
2915,"ENSMUSG00000005320,5957.581410025289,0.340779108362588,0.0841314517397133,4.05055542625003,5.1096204499994704e-05,0.00023149244089486603"
2916,"ENSMUSG00000028024,4999.7165237708505,0.343104470061344,0.0847220299578236,4.04976686975216,5.12686818147627e-05,0.00023219422538732598"
2917,"ENSMUSG00000068480,4010.6210665785297,0.36499047934018997,0.0901467226499796,4.04884912740943,5.1470110119799496e-05,0.00023302660205369103"
2918,"ENSMUSG00000102207,1123.1773623369302,-0.640061364397178,0.158331247256461,-4.04254608921525,5.28739153431894e-05,0.00023930020404209503"
2919,"ENSMUSG00000082861,993.5272796565699,-0.7306068349422221,0.18075080083868303,-4.0420669316662,5.2982103571696204e-05,0.00023970772954988998"
2920,"ENSMUSG00000031751,2866.15793007635,0.42290201496987606,0.104634003335965,4.04172641289462,5.30591162374981e-05,0.000239973976245665"
2921,"ENSMUSG00000064844,1516.2628044980402,0.5349474286349389,0.13237196712795601,4.04124408091509,5.31683833224437e-05,0.00024038586997700298"
2922,"ENSMUSG00000108800,15612.299403256698,0.270853735665189,0.0670318558134895,4.04067189216448,5.32982829857186e-05,0.000240890734356596"
2923,"ENSMUSG00000047368,2258.00490433554,-0.458708412503408,0.113531604497833,-4.04035875765468,5.3369498791533206e-05,0.00024113011235805297"
2924,"ENSMUSG00000100583,524.8220128866581,0.8765885923961819,0.21697978901274498,4.03995504090333,5.34614486734219e-05,0.00024146297382036803"
2925,"ENSMUSG00000062826,2689.53590933311,-0.42967093639251597,0.10643121491989199,-4.0370763099521,5.41214683294352e-05,0.000244360464149067"
2926,"ENSMUSG00000086350,1766.28768763939,0.5257444667972729,0.13025248630792902,4.03634879993279,5.42894857905536e-05,0.00024503532517219104"
2927,"ENSMUSG00000025040,1323.42980591614,-0.5981641766134821,0.148198511358375,-4.03623606695344,5.43155655010934e-05,0.000245069308686798"
2928,"ENSMUSG00000085649,767.991923748999,0.729775348527318,0.180815496814809,4.0360221407059695,5.43650879560271e-05,0.000245209005458202"
2929,"ENSMUSG00000059482,1052.37719820386,-0.6682851520563989,0.16560925564930498,-4.03531281773021,5.4529597601772706e-05,0.000245867069596252"
2930,"ENSMUSG00000095419,3667.0617008778004,-0.37687418068259,0.0933959793984944,-4.0352291727096095,5.45490280207669e-05,0.00024587076396532"
2931,"ENSMUSG00000089080,2052.2226827461604,-0.47222555764208796,0.11707353336803698,-4.03358081076773,5.4933277162353e-05,0.000247518255317819"
2932,"ENSMUSG00000103061,2551.06029769855,-0.49511066703462897,0.122768608769637,-4.0328767426505205,5.5098182593975205e-05,0.000248176641748724"
2933,"ENSMUSG00000060063,2275.74355133185,0.451035642259848,0.111855910968902,4.0322915289228,5.523560698261441e-05,0.000248710839757096"
2934,"ENSMUSG00000025727,913.83265203619,0.668783009108308,0.16592072529121699,4.0307382211263105,5.560194313619251e-05,0.00025027504966686204"
2935,"ENSMUSG00000100434,4976.0110615433705,-0.353022690471084,0.0875877976644349,-4.030500821856251,5.56581343555812e-05,0.000250442647469885"
2936,"ENSMUSG00000116796,2807.0258365232203,0.41591207797038304,0.10321704601412,4.02949022503016,5.58979400449183e-05,0.00025143605241178597"
2937,"ENSMUSG00000109242,9002.37067816828,0.285376191165786,0.0708302801504175,4.02901401151812,5.6011280261580005e-05,0.00025186011692843196"
2938,"ENSMUSG00000117622,1831.9234179300101,0.506889768635806,0.12586846719029401,4.02713864680234,5.645974279267011e-05,0.000253790289906078"
2939,"ENSMUSG00000093041,1526.36847174677,-0.532633948372548,0.132314673215975,-4.02550930616091,5.685213188290289e-05,0.000255467181736405"
2940,"ENSMUSG00000026193,1894.5512621104601,-0.49270935684694794,0.122421675671051,-4.0246905145365295,5.7050292783787e-05,0.000256270458336148"
2941,"ENSMUSG00000113019,81295.2880199659,0.234221145378468,0.0582163767207557,4.02328620521933,5.73916825678353e-05,0.000257716355677659"
2942,"ENSMUSG00000097702,2249.12330938472,0.454974434592179,0.113153309684988,4.02086722747043,5.798428123303211e-05,0.000260288936245187"
2943,"ENSMUSG00000103864,681.7826796786329,-0.768761238778396,0.19139308895504,-4.0166614321114995,5.9028433308475294e-05,0.000264886084387999"
2944,"ENSMUSG00000067356,1530.6763718429902,0.5436436053734061,0.135375446523513,4.01582132753284,5.923912446399561e-05,0.000265741281254277"
2945,"ENSMUSG00000062949,10485.6876742681,-0.28227910271737605,0.070307909134268,-4.01489826952902,5.947144066582579e-05,0.00026669287258527597"
2946,"ENSMUSG00000106497,1681.30510720534,-0.525009554163551,0.13077923530876198,-4.0144718152238195,5.9579062254766006e-05,0.00026707504874802203"
2947,"ENSMUSG00000022598,7104.2656514934915,-0.304227371659043,0.0757840124234371,-4.01440042471223,5.9597096639858495e-05,0.00026707504874802203"
2948,"ENSMUSG00000081805,383.912242977136,1.016242741429,0.25318830796429603,4.01378226980494,5.975346876433579e-05,0.000267685003677735"
2949,"ENSMUSG00000087066,1951.8937413259,0.49260093047184206,0.122733317673556,4.01358766966648,5.98027763192645e-05,0.000267815077272476"
2950,"ENSMUSG00000081603,1210.23100730845,-0.5869381983628901,0.146321291480932,-4.011297278902,6.038601566495e-05,0.000270335361894156"
2951,"ENSMUSG00000099556,239.062265090256,1.26718526586275,0.31603387179262604,4.00965016399966,6.08087721756915e-05,0.000272135734828272"
2952,"ENSMUSG00000097675,845.966748046145,-0.695906031038631,0.173563393664837,-4.00952076555079,6.08421026636401e-05,0.000272192691598154"
2953,"ENSMUSG00000038135,489.471491862805,0.9455675889375641,0.236083653810304,4.005222613579759,6.19591029149022e-05,0.000277096042183065"
2954,"ENSMUSG00000054204,566.438815705312,0.8321049903485671,0.20777771524942998,4.00478458120331,6.207402219451619e-05,0.000277516043049663"
2955,"ENSMUSG00000106959,4046.56932067075,-0.3627451827115589,0.0906154601419058,-4.0031268631588,6.251075963792099e-05,0.000279374034362847"
2956,"ENSMUSG00000027399,132.147475064859,1.7550328636709898,0.4385246917762971,4.002130088871439,6.27747655618949e-05,0.000280459055745077"
2957,"ENSMUSG00000036636,1254.96886166324,-0.59076343278466,0.147623510208526,-4.00182485804717,6.28558199531959e-05,0.000280631374586573"
2958,"ENSMUSG00000092509,1260.39369605857,-0.618522351473906,0.1545589642615,-4.00185362543852,6.28481765131525e-05,0.000280631374586573"
2959,"ENSMUSG00000102460,2893.6050842499,-0.407135341476017,0.10177310272537402,-4.00042182633106,6.32296726434326e-05,0.000282205136923104"
2960,"ENSMUSG00000103432,1093.46713946754,-0.614545059656339,0.15375329379714803,-3.99695541135613,6.41623807398293e-05,0.000286174615784566"
2961,"ENSMUSG00000102459,4986.22541978937,0.335249321915885,0.0838749150490292,3.9970153378982802,6.41461462594188e-05,0.000286174615784566"
2962,"ENSMUSG00000086068,18527.301691972,0.25130783940164,0.0628861594361028,3.99623449189941,6.43579874509443e-05,0.00028695017624516604"
2963,"ENSMUSG00000046623,1069.88026172991,0.6166907902141079,0.154460022523281,3.9925592405061,6.53639961487586e-05,0.000291337298623904"
2964,"ENSMUSG00000117071,81.89652838418101,2.20471543290842,0.552254092173301,3.99221203455847,6.5459800736724e-05,0.00029166591147819905"
2965,"ENSMUSG00000096810,9150.77351449453,-0.289660323990409,0.0725787693332991,-3.9909787207912,6.58011847521742e-05,0.000293088149615972"
2966,"ENSMUSG00000025644,499.422388081254,0.87941506396489,0.220491656301464,3.9884278558029598,6.651262369436379e-05,0.000296157152553502"
2967,"ENSMUSG00000085250,2264.4331592184803,0.4879274675855301,0.122431471075285,3.98531082980695,6.739184883517869e-05,0.000299869893890719"
2968,"ENSMUSG00000107770,1674.9952469312802,0.505460744421058,0.126829571172341,3.98535404439882,6.73795843853059e-05,0.000299869893890719"
2969,"ENSMUSG00000030287,1710.66604543224,-0.506494081930793,0.127109691706174,-3.98470073471348,6.756522150713579e-05,0.000300540114926186"
2970,"ENSMUSG00000001211,4009.80368895236,-0.359752684720238,0.0902913585476888,-3.98435343654984,6.76641027561484e-05,0.000300777409660658"
2971,"ENSMUSG00000020021,2349.8132988105604,-0.43989295873307793,0.110403547815621,-3.9844096266518303,6.76480952706923e-05,0.000300777409660658"
2972,"ENSMUSG00000057789,338.48085077507403,1.13145356124098,0.284166860225407,3.98165204888242,6.843791858079809e-05,0.000304013936495964"
2973,"ENSMUSG00000106230,1587.7248943831198,-0.546368536056236,0.137221604849481,-3.98165097001709,6.84382292891527e-05,0.000304013936495964"
2974,"ENSMUSG00000065678,6050.383453890239,-0.315443536894513,0.0792355240698303,-3.9810872786871805,6.86007525093481e-05,0.00030463345929445296"
2975,"ENSMUSG00000108037,713.8327489310809,-0.7501771666741669,0.18848799997068,-3.97997308471022,6.89230712592211e-05,0.000305961926883592"
2976,"ENSMUSG00000082687,147.229998830161,-1.6127999904175703,0.405259709069009,-3.9796702073408903,6.90109362831408e-05,0.000306249069276645"
2977,"ENSMUSG00000028719,1431.55981083108,0.5539012762135289,0.13923491205826097,3.97817808784736,6.94453509289801e-05,0.00030807338184108703"
2978,"ENSMUSG00000115547,769.874774927496,-0.729284219605713,0.183439563908315,-3.9756102994783302,7.01989982642327e-05,0.000311207706734489"
2979,"ENSMUSG00000105560,291.853591589979,1.18580759395916,0.29826921873159196,3.9756284574113194,7.01936418393671e-05,0.000311207706734489"
2980,"ENSMUSG00000093874,1067.90472775664,0.685447110972223,0.172455589066824,3.97462972746347,7.04888330477467e-05,0.000312387780407173"
2981,"ENSMUSG00000082070,1085.1337748867402,0.611352738425599,0.153917965729994,3.97193878912126,7.12900403573395e-05,0.000315832569805772"
2982,"ENSMUSG00000085278,416.73838849700104,0.978469689803943,0.24637060255762,3.97153588799257,7.141074015800601e-05,0.000316261243120153"
2983,"ENSMUSG00000075335,2071.3736960389497,-0.47476124070037395,0.11959270591763699,-3.9698176996458296,7.19276427104327e-05,0.000318443729171423"
2984,"ENSMUSG00000054894,2334.07943134611,-0.43855437400841996,0.11054855944699198,-3.9670745254596,7.276024598485e-05,0.00032191413586934103"
2985,"ENSMUSG00000054161,1185.64813968144,0.586307888882172,0.147791687013206,3.9671235962668403,7.27452723534259e-05,0.00032191413586934103"
2986,"ENSMUSG00000019779,9714.214799166892,0.27909545194388896,0.0703805680030701,3.96551860638173,7.32365388294308e-05,0.000323912927511085"
2987,"ENSMUSG00000071855,3379.0705509979102,-0.38594217764646294,0.0973895343651126,-3.96287116641886,7.40537488093991e-05,0.000327417695957487"
2988,"ENSMUSG00000027942,409.45647652945394,0.973978562663942,0.24586678452015803,3.96140765644612,7.450919783451441e-05,0.00032932118186409197"
2989,"ENSMUSG00000117488,1050.1715626424,-0.61771666497374,0.155955290066942,-3.9608574015578104,7.468112316538059e-05,0.000329970674962489"
2990,"ENSMUSG00000106178,3173.66275569968,0.38905191429841796,0.0982639585327968,3.95925342422031,7.5184423824424e-05,0.00033208339122182"
2991,"ENSMUSG00000079524,3216.98766115356,0.395661836837236,0.0999474920208812,3.95869700016658,7.53597682946342e-05,0.000332746623977411"
2992,"ENSMUSG00000096960,2056.17382774128,-0.47720011133304996,0.12060816729999799,-3.9566152277737006,7.60192277798511e-05,0.000335546280721555"
2993,"ENSMUSG00000018428,7758.095912198471,-0.30648816069940304,0.0774984204762454,-3.95476654641429,7.66094202476195e-05,0.000338038427151403"
2994,"ENSMUSG00000002660,494.937228500868,0.874840205044778,0.22121639921570002,3.95468061204519,7.66369599446348e-05,0.000338047037672311"
2995,"ENSMUSG00000088993,124.313493373795,1.9984811876832,0.5054862289705649,3.95358186463983,7.69899055049771e-05,0.000339490534588202"
2996,"ENSMUSG00000041750,2627.33371314451,-0.42618849126799396,0.10782108417839299,-3.9527379502403397,7.72620352076109e-05,0.000340576825868451"
2997,"ENSMUSG00000087739,1381.0216480557801,-0.554831209503219,0.14040069556349302,-3.95176966379278,7.75753904104181e-05,0.000341844056941973"
2998,"ENSMUSG00000067577,7403.86244025037,0.297968247185662,0.0754285192383275,3.9503393437194196,7.804046734922741e-05,0.00034377879764943103"
2999,"ENSMUSG00000024073,812.3094798221449,0.7009652474167839,0.17745623034916397,3.9500740325519197,7.81270241525122e-05,0.00034404537202627997"
3000,"ENSMUSG00000085771,4112.3036891313,-0.35251479701339,0.0893627092670817,-3.94476398382032,7.98786136458925e-05,0.000351550099338508"
3001,"ENSMUSG00000085578,937.495187342314,-0.674711798203162,0.171040597839575,-3.944746491333,7.98844446456894e-05,0.000351550099338508"
3002,"ENSMUSG00000057503,100.347799912095,-2.14208652477565,0.543186352879647,-3.94355733243223,8.028178735746071e-05,0.000353181049876594"
3003,"ENSMUSG00000083902,1458.85284388897,0.5596141049867889,0.14196380943999698,3.94194905866709,8.08221447726616e-05,0.000355439865043819"
3004,"ENSMUSG00000057788,5280.84729488411,0.33661488230114506,0.0854640204153175,3.93867361569634,8.193329622378659e-05,0.000360206581168867"
3005,"ENSMUSG00000089975,2681.1010855261998,-0.451639928041016,0.11467520954937199,-3.93842688246032,8.20175794331323e-05,0.000360457166297775"
3006,"ENSMUSG00000089719,266.938908852756,-1.18896035922987,0.302046366259216,-3.9363504814009302,8.27301244769723e-05,0.000363467799955198"
3007,"ENSMUSG00000071657,999.404327967011,0.630218144003371,0.16025768348731198,3.93252997478442,8.4056494379911e-05,0.000369172322889961"
3008,"ENSMUSG00000026567,1085.36340901871,0.605936543888473,0.154142539539845,3.9310144084647,8.45882018570997e-05,0.000371384092633481"
3009,"ENSMUSG00000117606,874.073616584006,-0.6849320796627231,0.174276103842455,-3.93015487815758,8.489116241877859e-05,0.000372590414190858"
3010,"ENSMUSG00000112727,771.84659662556,0.7062168169324641,0.17974000605014898,3.92910199822417,8.526367069088499e-05,0.000374101080537124"
3011,"ENSMUSG00000073290,2310.96381097566,-0.45092622905618196,0.11478651284372501,-3.92839034730578,8.55163265934188e-05,0.00037508505664862404"
3012,"ENSMUSG00000084437,678.695271168182,0.827947915317353,0.21100045779094503,3.9239152558506203,8.712139252108091e-05,0.000381998246463989"
3013,"ENSMUSG00000107090,5094.869825378039,-0.34058507190583304,0.0868294717510492,-3.92245933365035,8.764969062545591e-05,0.00038418714759552003"
3014,"ENSMUSG00000021747,1648.42614970719,-0.522982522760525,0.133336631286269,-3.9222719046928503,8.771792086095991e-05,0.000384358690711158"
3015,"ENSMUSG00000089369,3889.1959536365703,-0.37977539629382595,0.0968770971965107,-3.9201772894110296,8.84838506936149e-05,0.000387586257133073"
3016,"ENSMUSG00000003575,833.306634222243,-0.6792084181938629,0.17329732145419502,-3.91932438709612,8.87975346799585e-05,0.00038883136581270496"
3017,"ENSMUSG00000097363,332.166938052184,-1.06422419577174,0.271607841039843,-3.9182381174909704,8.91985686373203e-05,0.000390458015330563"
3018,"ENSMUSG00000026437,2477.4418325649,0.43614451109012703,0.111340632027093,3.91720886750489,8.958012993946959e-05,0.000391998375829855"
3019,"ENSMUSG00000022551,1852.59290518962,-0.503059042443316,0.12847491728718302,-3.91562067573717,9.017192742826629e-05,0.00039445739511749197"
3020,"ENSMUSG00000103785,16980.8180799746,-0.24563361075285398,0.0627584938078953,-3.91395006235717,9.0798421605882e-05,0.000397066516992819"
3021,"ENSMUSG00000086928,1719.56163878409,-0.5023885840569989,0.128368540584356,-3.9136425620330093,9.09141839506446e-05,0.000397441192644595"
3022,"ENSMUSG00000035021,367.839907296892,1.01848772921643,0.26030717255604,3.9126379777228903,9.129334469982041e-05,0.000398771796714021"
3023,"ENSMUSG00000027577,2645.0380423534803,-0.41514993321268,0.106105997863646,-3.91259628646231,9.13091124865577e-05,0.000398771796714021"
3024,"ENSMUSG00000091028,642.957396214959,-0.7770688731546469,0.19860498398984,-3.91263531027197,9.129435346246809e-05,0.000398771796714021"
3025,"ENSMUSG00000102554,1428.2427778544102,-0.533521544946894,0.13639510996658902,-3.9115885098636003,9.16910407739255e-05,0.000400307448666335"
3026,"ENSMUSG00000081276,296.61529761946497,1.11006539056193,0.283913612172562,3.9098702667600094,9.234570410606451e-05,0.000403032407315896"
3027,"ENSMUSG00000024981,3174.90355361492,0.41827143153173707,0.106989599487755,3.90945880285877,9.25031287560797e-05,0.000403586140685789"
3028,"ENSMUSG00000009894,582.046921912445,0.8026390049595601,0.20532310649113,3.90915089234847,9.26211000091547e-05,0.000403967432228769"
3029,"ENSMUSG00000022544,6412.95003481452,0.30400881444925104,0.0778006650793898,3.90753490524834,9.32425743528052e-05,0.00040654377880360097"
3030,"ENSMUSG00000065159,1995.91984704703,-0.46042174026368893,0.11783492391139802,-3.90734533515621,9.331573653396608e-05,0.000406728536902087"
3031,"ENSMUSG00000039244,2117.39848502529,0.4497551084371021,0.115109407842475,3.90719678666564,9.33731048295243e-05,0.000406844356168484"
3032,"ENSMUSG00000061780,1492.5562409650597,0.562568965360669,0.144132206575012,3.90314544354031,9.495060498644641e-05,0.000413581418554548"
3033,"ENSMUSG00000035095,4858.57101465597,0.33150904066084197,0.0849951268405183,3.90032997165676,9.60616710078407e-05,0.000418283037470199"
3034,"ENSMUSG00000021236,6882.91163775881,-0.30632352552702097,0.0785844163080343,-3.8980187156483703,9.698292261586271e-05,0.00042215531818061403"
3035,"ENSMUSG00000083342,1885.86132551588,0.48506069571072996,0.124440353785074,3.89793729249995,9.70155289732521e-05,0.00042215815324955"
3036,"ENSMUSG00000087542,486.482808876033,-0.8696966860100139,0.22315675489561698,-3.8972456218805496,9.729293007634759e-05,0.000423225847625495"
3037,"ENSMUSG00000027884,601.469784902587,-0.790109232538395,0.202762333517683,-3.89672588015214,9.750187007568579e-05,0.000423995130207336"
3038,"ENSMUSG00000108389,2085.7221908737197,0.461095086365344,0.118339219545525,3.89638437819814,9.76393869261917e-05,0.00042445341911218103"
3039,"ENSMUSG00000090865,5956.89592403438,-0.326307202723899,0.0837549375853773,-3.8959757135663904,9.78041896917195e-05,0.000425029983558325"
3040,"ENSMUSG00000082661,4697.212080821339,-0.37812863866451396,0.0971060912763284,-3.89397445303918,9.861503992345479e-05,0.000428412789355068"
3041,"ENSMUSG00000019773,1207.36109911555,0.599206487922022,0.15393885169990898,3.89249680184783,9.92178079731261e-05,0.00043088969793983196"
3042,"ENSMUSG00000110624,1424.4964928112802,-0.5546777261627901,0.142616760982325,-3.88928848434255,0.00010053855019571999,0.000436482019926276"
3043,"ENSMUSG00000022868,794.524802674431,-0.6892837332591311,0.17727955009200502,-3.88811756855997,0.00010102469209781,0.000438448491230014"
3044,"ENSMUSG00000108413,1798.1319869495603,0.506625723903284,0.13033712775001902,3.8870407277577,0.000101473733746387,0.000440252708217903"
3045,"ENSMUSG00000068706,7063.7166264300095,0.292456013063392,0.0752694480343985,3.8854544665949797,0.00010213863614961899,0.00044299196394373495"
3046,"ENSMUSG00000072662,1299.76258210518,0.56027674050332,0.144253636708991,3.88396960579642,0.000102764759706761,0.00044556128667083"
3047,"ENSMUSG00000117684,14921.288752614599,0.24618414683671103,0.0634012322430655,3.88295523804487,0.000103194570515122,0.00044727804169136397"
3048,"ENSMUSG00000115340,446.035005811665,-0.904926348234558,0.233100265431981,-3.88213349546192,0.00010354400501354399,0.00044864540840732197"
3049,"ENSMUSG00000110652,1038.6380655619698,-0.627855105462541,0.161732717517356,-3.88205376809528,0.000103577967322331,0.00044864541845748"
3050,"ENSMUSG00000032400,52.9600915864612,2.8669929417311604,0.738586860997344,3.88172751659804,0.000103717053685372,0.00044910062151342305"
3051,"ENSMUSG00000037818,1282.3154766298899,0.560810354989556,0.144549168140465,3.8797203899824,0.000104576610151721,0.00045267417978845997"
3052,"ENSMUSG00000031493,1334.6329718295199,0.5772632302265601,0.14881168850835996,3.8791524779596203,0.000104821037252904,0.000453583597493651"
3053,"ENSMUSG00000101682,600.2072412457679,-0.786397429081548,0.202802217743911,-3.8776569498592597,0.000105467288490162,0.00045623063138294903"
3054,"ENSMUSG00000084711,644.035328782842,0.766332128179705,0.197648293866251,3.87725142063854,0.000105643173684109,0.00045678009899876394"
3055,"ENSMUSG00000105609,2748.56487700371,0.40232153806695403,0.10376587531791401,3.8772046863608502,0.000105663460944684,0.00045678009899876394"
3056,"ENSMUSG00000116823,1757.77559686969,-0.499856335764563,0.12909432765185,-3.87202400645059,0.000107935318344034,0.00046644863939909406"
3057,"ENSMUSG00000081277,936.512488336461,0.6530858631814189,0.168681331503178,3.87171394345505,0.000108072740111463,0.000466889787316068"
3058,"ENSMUSG00000107632,381.304775298763,-0.972133399712553,0.251111528030294,-3.8713212704248194,0.000108247012060956,0.000467489792852987"
3059,"ENSMUSG00000084133,8739.53406167354,0.288680388974618,0.0745920250523774,3.87012403500121,0.000108779994352006,0.000469638073655017"
3060,"ENSMUSG00000091410,17637.650124319,0.23567681155511,0.0609029202418137,3.8697128252530497,0.000108963626234927,0.00047005408250220897"
3061,"ENSMUSG00000105961,1101.78320561768,0.593641412823565,0.15340882425206198,3.8696692691430004,0.00010898309399018,0.00047005408250220897"
3062,"ENSMUSG00000109366,483.040891342649,-0.866312768634695,0.223868187220248,-3.86974486813703,0.00010894930650382399,0.00047005408250220897"
3063,"ENSMUSG00000086443,131.822637508447,1.65040064324866,0.426578407973022,3.8689268195521005,0.00010931544296524201,0.00047133365437787697"
3064,"ENSMUSG00000098403,3196.5570403625798,-0.388687226696193,0.100498059426417,-3.86760927439383,0.00010990758211069499,0.000473732158976962"
3065,"ENSMUSG00000086315,3600.49924738123,0.363786648584456,0.0940694571714275,3.86721322226309,0.000110086168950702,0.000474347155253661"
3066,"ENSMUSG00000026734,606.936895153083,-0.7785335124495592,0.20132862960210698,-3.8669786507175,0.00011019207041790701,0.00047464866067524405"
3067,"ENSMUSG00000108772,2031.6446476721103,-0.536073020997656,0.13869853009997302,-3.86502308720402,0.00011107869217523999,0.00047831179997623704"
3068,"ENSMUSG00000028300,1916.7564587800198,0.46355638267023797,0.11994428642465402,3.8647641875082703,0.000111196576431368,0.00047866339890348603"
3069,"ENSMUSG00000038700,754.8722685253309,-0.712548500886985,0.184493424278788,-3.86218914669963,0.00011237550634876299,0.00048358072129430304"
3070,"ENSMUSG00000028240,932.099428198924,0.635230813161139,0.16448400908305,3.86196090855496,0.000112480567416128,0.000483875212026854"
3071,"ENSMUSG00000082855,1524.18249188426,-0.558651390928588,0.144695461900375,-3.86087706961554,0.000112980738843129,0.00048586866564341797"
3072,"ENSMUSG00000085897,784.381618280554,0.6974692195830411,0.18073844268216502,3.8589976168466,0.000113853047877454,0.000489460662384981"
3073,"ENSMUSG00000113200,2203.73672734913,0.43638194870509295,0.113121292821603,3.85764640608629,0.000114484105349727,0.000492013505457137"
3074,"ENSMUSG00000108621,1406.7725300329998,-0.53444908157635,0.13859956626626502,-3.8560660467697,0.000115226367817162,0.000495042453734157"
3075,"ENSMUSG00000099413,1783.3575935440301,-0.48166613069912395,0.12493752149443699,-3.85525601066587,0.00011560858238260301,0.000496523076026194"
3076,"ENSMUSG00000065674,2844.21986799308,0.44951772121762107,0.116613911514289,3.85475210787815,0.00011584695123940601,0.000497385139039259"
3077,"ENSMUSG00000019564,1923.43191091013,0.466944786374695,0.12113905884302803,3.8546179146047597,0.00011591050885128799,0.000497496339322404"
3078,"ENSMUSG00000008438,3727.4608089124895,-0.36694336154321705,0.0952479828592167,-3.85250532901664,0.00011691543143742901,0.000501646562104538"
3079,"ENSMUSG00000033703,2598.5251665463397,0.42933328843489,0.11149329351499199,3.85075438081986,0.00011775455013450601,0.000505082909684076"
3080,"ENSMUSG00000052403,805.193513212946,0.6772998329023411,0.175904725798118,3.8503788333672406,0.000117935264418896,0.000505693858564763"
3081,"ENSMUSG00000104873,1992.8512593782,0.467968578688443,0.12160354708255,3.8483135559422896,0.000118933763429,0.0005098098470670099"
3082,"ENSMUSG00000046408,1859.9987958648198,0.48736574111009595,0.12667618200879702,3.8473352557803704,0.00011940951922296299,0.000511683152271997"
3083,"ENSMUSG00000118088,259.995188763172,1.16676500010327,0.303311414826357,3.8467559843444503,0.00011969206915536101,0.00051272760233835"
3084,"ENSMUSG00000034438,1477.61500540021,0.515116948883959,0.13396438996896098,3.84517817759861,0.00012046487279229299,0.000515778063773374"
3085,"ENSMUSG00000113585,40805.4643634967,-0.22129079743379199,0.0575507359062012,-3.8451427935597797,0.00012048225757358501,0.000515778063773374"
3086,"ENSMUSG00000114869,11634.313555283201,0.255647753207832,0.0664914956261297,3.8448188117965603,0.00012064154535750902,0.0005162926646317"
3087,"ENSMUSG00000018774,1298.45739537742,-0.554979059826939,0.144408416212008,-3.84312129711448,0.000121479390424575,0.000519709918037262"
3088,"ENSMUSG00000085792,3135.05355955432,0.397046085669574,0.103329385098206,3.84252829233633,0.000121773371496229,0.000520798967574192"
3089,"ENSMUSG00000033096,1152.91792879612,0.575484124803464,0.149848560478229,3.84043812611117,0.000122814925053467,0.0005250834870166191"
3090,"ENSMUSG00000103076,2061.74061583383,0.448136059903011,0.116718680719666,3.83945446555674,0.000123307995262423,0.000527021004662525"
3091,"ENSMUSG00000085419,890.507843214684,0.6476915645357951,0.168784922820437,3.8373780887102504,0.000124354934723851,0.000531323752469855"
3092,"ENSMUSG00000072066,1046.99986371123,-0.603839122709693,0.157384563407133,-3.8367112354446102,0.000124692945690743,0.000532595701752477"
3093,"ENSMUSG00000079671,1373.1847287739301,0.5309908714610321,0.13840807448960998,3.83641542170932,0.00012484316328523,0.000533064974195595"
3094,"ENSMUSG00000084276,763.549880228857,0.7322015423491129,0.190888800907983,3.8357490793923996,0.000125182164669732,0.0005343397665434031"
3095,"ENSMUSG00000096528,3868.2061242316,-0.35611884990905895,0.0928492585317338,-3.8354517369392402,0.000125333717343595,0.000534813869452917"
3096,"ENSMUSG00000115693,3321.6486841988203,-0.42551896574727105,0.110978587935169,-3.83424382724933,0.00012595115778911398,0.000537275022780753"
3097,"ENSMUSG00000083985,1181.92739130513,-0.569540553287723,0.148642317066541,-3.83161783620988,0.000127303376649415,0.000542867949940421"
3098,"ENSMUSG00000055452,316.110901618815,1.0671900919642199,0.278699500675139,3.8291783421893197,0.000128571810821976,0.000548100094472127"
3099,"ENSMUSG00000109876,527.982191033545,-0.8236777970374181,0.21525744085223297,-3.82647769933698,0.000129989919738391,0.0005539667192464151"
3100,"ENSMUSG00000072574,2853.2168241987397,0.390666972383022,0.10213689763870598,3.82493478277506,0.000130806708847499,0.000557267794448342"
3101,"ENSMUSG00000072964,1533.25406916516,-0.50578067584352,0.13225708989935497,-3.8242235348472295,0.000131184855622758,0.000558698622705435"
3102,"ENSMUSG00000112848,463.30943583127,0.882016575762291,0.230722960551279,3.82283832374048,0.000131924284767326,0.000561666685807651"
3103,"ENSMUSG00000064948,1406.32068290552,0.5357227223784,0.140150707121623,3.82247605724527,0.00013211831036911398,0.000562311532953083"
3104,"ENSMUSG00000050066,1435.6552613221697,-0.520134629067874,0.136127751743606,-3.82093013662298,0.000132949312936599,0.0005656661427392629"
3105,"ENSMUSG00000109737,3257.7618937173997,0.394349103137416,0.10323125727568598,3.82005521916951,0.000133421800654186,0.00056749369235108"
3106,"ENSMUSG00000104154,399.48782677723506,0.9363897490805401,0.245173345534023,3.81929669818287,0.000133832709952391,0.0005690582334023281"
3107,"ENSMUSG00000085051,20829.3115232667,0.232386797635495,0.0608608919587934,3.8183271745809306,0.000134359660641144,0.000571115018252943"
3108,"ENSMUSG00000063455,1445.6976417337698,-0.521462140769635,0.136574698608873,-3.8181460115318595,0.000134458341999222,0.0005713506452723469"
3109,"ENSMUSG00000100335,689.772265096409,-0.7292763095724369,0.191008076475233,-3.81803912708894,0.000134516595068179,0.0005714143850307759"
3110,"ENSMUSG00000024853,1882.2915909025198,-0.487535984993724,0.127700090151445,-3.81782020995861,0.000134635981282276,0.000571737688434634"
3111,"ENSMUSG00000096935,394.041708479369,0.946376082237685,0.248003687287633,3.81597585337545,0.000135645769919305,0.0005758407025719589"
