name,"name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj"
196,"ENSMUSG00000080929,3489.77030146346,0.483029907752072,0.14108911386525597,3.42358027858463,0.000618019944399955,0.0433413680458484"
197,"ENSMUSG00000103804,2107.90797451873,0.4845320000776671,0.14152741008318398,3.42359123079323,0.0006179950402276821,0.0433413680458484"
198,"ENSMUSG00000109636,1708.90684020034,0.556051560753557,0.163538621293063,3.40012381391615,0.0006735534638091731,0.0469456610202675"
199,"ENSMUSG00000072874,1061.8056394585199,-0.602970818127827,0.177548986751202,-3.39608143735996,0.000683580180061802,0.0474062854872859"
200,"ENSMUSG00000084805,1129.6005370504902,0.6325727150430179,0.186342046471195,3.39468588556477,0.0006870738039666441,0.0474115107513301"
201,"ENSMUSG00000019836,701.9430361609551,-0.744812670577845,0.22043070055173397,-3.37889717137219,0.000727772239011644,0.0494839455952535"
202,"ENSMUSG00000117534,537.352121745785,0.792718706463622,0.234609700767347,3.3788829015631,0.000727810014522834,0.0494839455952535"
203,"ENSMUSG00000035828,601.627825948667,-0.87116797458565,0.257726022390942,-3.38020959817626,0.000724305715993318,0.0494839455952535"
204,"ENSMUSG00000085721,3938.6649121103205,0.46606026020248204,0.138360742902647,3.36844288650871,0.000755940571879563,0.0511458328388758"
205,"ENSMUSG00000117431,812.7142012061099,-0.665072992449622,0.197766451343429,-3.36292120292283,0.000771223739154409,0.0519265692333576"
206,"ENSMUSG00000107432,1374.58600947074,0.55375250716207,0.164746594832861,3.36123795289282,0.0007759394613064151,0.0519916924073429"
207,"ENSMUSG00000021874,6062.471821674139,0.3743467189664079,0.11158098464321699,3.35493292305488,0.00079384230822645,0.0526822622732099"
208,"ENSMUSG00000101823,659.08509099178,0.7191603175268779,0.214315018672625,3.3556225876331403,0.0007918655271480269,0.0526822622732099"
209,"ENSMUSG00000015053,2987.31900335157,-0.455039199482629,0.135775881773512,-3.35139933203808,0.0008040426615101731,0.0531051034054576"
210,"ENSMUSG00000085278,399.399629985569,0.891810837368231,0.266351131035685,3.34825248873731,0.000813228850436218,0.0534572708793855"
211,"ENSMUSG00000047657,854.189908508847,0.6460403880069,0.19313216949028303,3.34506876669971,0.0008226217169539531,0.0538196378026006"
212,"ENSMUSG00000097914,2592.12031107752,0.5072645265975271,0.15182293365204,3.34115877223212,0.000834294985988342,0.0543270960359545"
213,"ENSMUSG00000082483,5569.19253601495,0.37704419111286996,0.11305791392512599,3.3349650459902596,0.0008531012191734201,0.0552921210744642"
214,"ENSMUSG00000113219,3474.1298643483697,0.44498314243246007,0.13360600324302002,3.3305624869495203,0.000866707083489534,0.0559126848744178"
215,"ENSMUSG00000035498,2441.29472630541,0.450915727443481,0.135479375898645,3.32829793798887,0.000873783650581818,0.0561082371924528"
216,"ENSMUSG00000090709,11976.106053333799,-0.33914544307125605,0.10198503649102197,-3.32544317029402,0.000882780945568432,0.056424754447162"
217,"ENSMUSG00000097831,3215.78291714391,0.41755541019313597,0.126248797845622,3.30740107881047,0.0009416596295856429,0.0596384432070907"
218,"ENSMUSG00000022551,1847.59129573696,-0.567622977281784,0.17157074301062802,-3.30839027284869,0.0009383394706287071,0.0596384432070907"
219,"ENSMUSG00000108655,83.6630513733753,-2.09123794589488,0.63337034482464,-3.30176169911125,0.0009607965996686279,0.0605738583518358"
220,"ENSMUSG00000087395,1185.02722510608,0.564150504655344,0.17188246255254802,3.28218770127797,0.00103005014160303,0.0646461333214209"
221,"ENSMUSG00000028108,10339.8203648376,-0.34444773579098203,0.1050639315893,-3.27845846410399,0.00104375723576087,0.0652113191892041"
222,"ENSMUSG00000047143,3159.4883769076396,-0.42541964141620703,0.130131027960959,-3.26916376579948,0.00107865851424461,0.066830589422099"
223,"ENSMUSG00000102270,14016.176233148799,-0.35530181229687297,0.10868847570188399,-3.2689925035972704,0.0010793116099892,0.066830589422099"
224,"ENSMUSG00000080703,258.894418943232,-1.0818701071496,0.33184736784508506,-3.26014370454386,0.00111355777987722,0.0686446506973205"
225,"ENSMUSG00000026679,4486.37090483854,0.41491120990390395,0.12760362349415302,3.25156291445685,0.00114772371119651,0.0698198590977874"
226,"ENSMUSG00000087938,2430.61469997599,0.443736707081648,0.136459313464928,3.25178762676168,0.0011468167598082,0.0698198590977874"
227,"ENSMUSG00000105802,8482.36660100778,0.346962260792908,0.106683445731727,3.25225960235107,0.00114491399648871,0.0698198590977874"
228,"ENSMUSG00000030994,4071.1491727214398,0.40459219718264705,0.124579749355361,3.2476562144025403,0.00116359770066049,0.0704764196862927"
229,"ENSMUSG00000002718,370.435561976886,0.908755824126683,0.280117193486335,3.24419866134,0.00117781568039125,0.0707199285152671"
230,"ENSMUSG00000109931,8196.28874881552,0.343909180860817,0.10596751348126501,3.24542088006641,0.00117277149016555,0.0707199285152671"
231,"ENSMUSG00000102703,3000.22570125398,0.418686031258099,0.12918417085594502,3.2410010335165698,0.00119110752053964,0.0712097470253653"
232,"ENSMUSG00000044006,1317.4898870503,0.5647045410056999,0.174526652984199,3.23563496663645,0.00121372490397192,0.0717966526411745"
233,"ENSMUSG00000068397,1175.60625397792,-0.55339581603108,0.17098504666571301,-3.23651586394572,0.0012099850073700698,0.0717966526411745"
234,"ENSMUSG00000116617,334.513072468154,-0.929057581867287,0.287189911478295,-3.2349937958649506,0.00121645373977477,0.0717966526411745"
235,"ENSMUSG00000114796,2559.0431001655998,0.444052188501714,0.137360022491902,3.23276147197699,0.00122599882856727,0.0720534057297796"
236,"ENSMUSG00000105047,309.797768121569,-0.9645315750237259,0.29850227920537503,-3.23123688566582,0.0012325574379562,0.0721332137740614"
237,"ENSMUSG00000081758,550.79692734423,0.7631254144157009,0.23664941320185104,3.22470866963355,0.00126100920408489,0.0734882254649473"
238,"ENSMUSG00000031875,14875.173154724,0.321507006643375,0.0997496397825956,3.22313952555718,0.00126793776334725,0.0735828317055499"
239,"ENSMUSG00000118021,3559.20343856359,-0.465815396968383,0.144882989647728,-3.21511447341732,0.00130392512806956,0.0750433258353727"
240,"ENSMUSG00000044211,2013.6711729573199,0.47014177155804404,0.14619292815324803,3.2158995479262398,0.0013003634035312199,0.0750433258353727"
241,"ENSMUSG00000091650,4991.8892499475605,0.383329095397988,0.11935670395869698,3.21162601415869,0.00131986071306806,0.0756465623564214"
242,"ENSMUSG00000046138,67.1807908860603,-2.0164471789659197,0.6283625924760401,-3.20905032080313,0.0013317418223822801,0.0760134118372108"
243,"ENSMUSG00000021470,263.395673443047,-1.1026830514251698,0.344425279375187,-3.20151602526247,0.00136706470855623,0.0777097848675204"
244,"ENSMUSG00000029027,2128.7811160351503,-0.4510610643543211,0.14096340009005898,-3.1998452368923096,0.00137501399638595,0.0778426291015227"
245,"ENSMUSG00000063556,476.32566762669296,-0.9289174648429359,0.290731176510943,-3.19510785183361,0.00139778595136198,0.07874123032784"
246,"ENSMUSG00000081321,637.278100939424,-0.751878692281905,0.23538951788795798,-3.19418935485389,0.0014022410880300301,0.07874123032784"
247,"ENSMUSG00000032725,22329.3019606529,-0.313390330037678,0.0981825693465454,-3.1919141261371404,0.00141333345025029,0.0790440925603691"
248,"ENSMUSG00000085182,3268.45682894896,0.40402145317453003,0.12666617877895403,3.1896553371171703,0.0014244256386649599,0.07934451248306401"
249,"ENSMUSG00000087340,1675.5369006141598,0.481961282382208,0.151431738865488,3.1826966129624803,0.00145910413753341,0.0807745269020814"
250,"ENSMUSG00000089530,2839.23252086053,-0.413728685835449,0.1300145207996,-3.18217290877191,0.0014617452236786199,0.0807745269020814"
251,"ENSMUSG00000022048,488.43489256589004,0.772943565539383,0.24302918507740198,3.18045573536038,0.00147043601688056,0.0809323315640211"
252,"ENSMUSG00000026174,1626.34956274755,-0.48836041686429604,0.153671743412205,-3.1779454441037402,0.00148322657059781,0.0809935139141404"
253,"ENSMUSG00000104972,1676.3077158918202,-0.5008782475360829,0.157600973791505,-3.17814183178024,0.00148222224263247,0.0809935139141404"
254,"ENSMUSG00000107002,4396.32674064892,-0.39608965828243703,0.12471133949505499,-3.17605167169377,0.00149294356342398,0.0812044204889828"
255,"ENSMUSG00000106262,104.631602728471,-1.71163195514411,0.539419644471931,-3.1730990383558,0.0015082106653220302,0.0817143825313145"
256,"ENSMUSG00000052794,4793.4078901873,0.414885206526656,0.130824545198363,3.17131013830459,0.00151753031550626,0.0818993987395788"
257,"ENSMUSG00000039714,688.051743220007,0.665451199910086,0.21012132387365098,3.16698556644461,0.00154027963111707,0.0824852451104007"
258,"ENSMUSG00000091083,18.6992491451479,4.800489592354929,1.51557917222069,3.16742911247656,0.00153793199445921,0.0824852451104007"
259,"ENSMUSG00000074213,67211.6218021738,-0.295093638718864,0.0932260282022316,-3.16535676151223,0.0015489290451754301,0.0826294071407047"
260,"ENSMUSG00000085197,408.6068455227,0.837947721192741,0.26572863555243104,3.15339639422265,0.0016138250288805199,0.0856633961454436"
261,"ENSMUSG00000070526,127.457300862658,1.91200078741858,0.606481050802288,3.15261422412006,0.00161815499568178,0.0856633961454436"
262,"ENSMUSG00000074939,3829.06635927258,0.380843936709235,0.121008165764856,3.14725815652221,0.0016480938058643,0.0865873526035523"
263,"ENSMUSG00000110221,7607.193789985509,-0.33669175361178694,0.10697612210322,-3.14735425992461,0.0016475521556317,0.0865873526035523"
264,"ENSMUSG00000115111,28.726789502416896,-3.3907328744644203,1.07774636808085,-3.14613249915406,0.00165445035629717,0.0865933073277049"
265,"ENSMUSG00000042102,4181.57189643464,0.38807074023478205,0.123800365963029,3.13464937858643,0.00172059627372877,0.0897168057015718"
266,"ENSMUSG00000083562,4080.8990341067206,0.386412767277933,0.123795125194888,3.12138920389323,0.00179999966663385,0.09350560065996799"
267,"ENSMUSG00000092908,428.064072080783,0.8848055657454391,0.283702359223989,3.1187811344454404,0.0018160080243480698,0.0938476315426065"
268,"ENSMUSG00000113632,20993.342655546898,0.323998806392715,0.10390854179659599,3.1181152270133197,0.00182011628586598,0.0938476315426065"
269,"ENSMUSG00000020832,1128.14389556324,0.5449329830096621,0.175292141363673,3.1087131389370497,0.00187904060000632,0.0958172541253224"
270,"ENSMUSG00000103046,83.4013280034083,-1.73804520347027,0.559007692448303,-3.10916151414321,0.00187619124269112,0.0958172541253224"
271,"ENSMUSG00000110646,933.553127006839,-0.594832968513831,0.19133396460342803,-3.10887285352982,0.0018780251822229398,0.0958172541253224"
272,"ENSMUSG00000109901,123.842188244653,-1.4238343052671698,0.459086270749491,-3.1014525939594306,0.00192573704302876,0.0973852962305438"
273,"ENSMUSG00000042737,1221.3128898999698,-0.5230913922982701,0.168720342286258,-3.10034572719615,0.00193294878013363,0.0973852962305438"
274,"ENSMUSG00000101588,3909.87426396015,0.37412541120010206,0.12070151596902,3.0995916513271298,0.00193787611821414,0.0973852962305438"
275,"ENSMUSG00000104052,1954.46581557558,-0.48741198596853497,0.157162804005598,-3.10131897335691,0.00192660632843578,0.0973852962305438"
276,"ENSMUSG00000101722,1262.70687103158,0.521928037733195,0.16845444359298598,3.0983334520652903,0.00194612321791314,0.0974466752074197"
