Unnamed: 0,E2F1_12hr_dox_rep1,E2F1_12hr_dox_rep2,E2F1_6hr_dox_rep1,E2F1_6hr_dox_rep2,E2F1_2hr_dox_rep1,E2F1_2hr_dox_rep2,E2F1_0hr_rep1,E2F1_0hr_rep2
ENSMUSG00000035539.13,7.923174228500001,0.0,5.9863856187,1.0009332746,3.9909947574,9.0454373727,8.8628057283,9.796694542200001
ENSMUSG00000026578.6,603.1516381479,642.1734478430001,499.86319915940004,483.45077160809996,305.31109894400004,295.48428750849996,365.3445472425,438.89191549080005
ENSMUSG00000026940.3,20.7983323499,30.7687432506,32.9251209027,31.0289315111,15.9639790298,28.141360715100003,38.4054914891,17.634050176
ENSMUSG00000029875.5,193.12737182080002,178.65721887439997,116.7345195642,145.1353248099,64.8536648084,50.2524298484,103.399400163,141.07240140780002
ENSMUSG00000035173.14,3338.6275405529,3224.762800683,3759.4501685282003,3723.4717813294,3186.8093138143,3320.6805643816997,3276.2838508782,3262.2992825544
ENSMUSG00000048038.8,0.0,3.9701604194,0.0,0.0,0.0,2.0100971939,0.0,5.878016725299999
ENSMUSG00000090777.2,32.6830936927,3.9701604194,12.970502173800002,10.0093327455,17.9594764085,7.0353401788,6.8932933442,0.0
ENSMUSG00000057176.4,33.6734904713,48.634465138,84.8071295979,75.0699955913,85.8063872849,42.2120410726,62.039640097799996,96.9872759678
ENSMUSG00000070532.5,0.0,0.0,0.0,0.0,1.9954973787,0.0,1.9695123841,0.0
ENSMUSG00000022701.18,295.1382400133,246.1499460047,208.52576571720002,216.201587303,252.43041840799998,268.3479753904,387.0091834671,427.1358820402
ENSMUSG00000108900.1,9.9039677857,6.947780734,9.9773093645,0.0,7.9819895149,3.0151457908999997,11.8170743043,5.878016725299999
ENSMUSG00000078588.10,43.577458256999996,28.783663040900002,25.941004347600003,15.0139991183,28.9347119914,24.121166327199997,35.451222913,25.4714058097
ENSMUSG00000022035.6,1303.3621605956,1222.8094091848,993.7400127000999,883.8240814285001,770.2619881855001,862.3316961984,713.9482392205,571.1472918106
ENSMUSG00000039492.7,4.9519838927999995,2.9776203145999998,10.9750403009,7.006532921900001,10.975235583,5.0252429848,20.6798800326,38.207108714600004
ENSMUSG00000059554.12,233.7336397421,263.0231277873,197.5507254163,176.16425632099998,370.1647637524,299.50448189639997,357.46649770629995,366.3963758785
ENSMUSG00000028795.15,125.7803908781,80.39574849350001,89.79578428010001,183.1707892428,201.5452352506,172.8683586785,169.37806502889998,179.2795101224
ENSMUSG00000026676.7,0.0,0.0,0.0,0.0,0.0,2.0100971939,0.0,0.0
ENSMUSG00000028637.16,0.0,0.0,4.9886546822,0.0,0.9977486893999999,1.005048597,6.8932933442,1.9593389084000001
ENSMUSG00000039983.13,539.7662443196,617.3599452216,415.0560695615,491.45823780449996,600.6447109944,697.5037262957001,549.4939551518,609.3544005251999
ENSMUSG00000037716.15,0.0,0.9925401049,0.0,0.0,1.9954973787,2.0100971939,0.984756192,6.857686179500001
ENSMUSG00000027160.16,4481.5454230203995,4676.84897409,1497.5941356053,1685.5716343438,985.7757050872,1119.6241370222,1138.3781579847,1304.9197130217
ENSMUSG00000086186.1,5.9423806714,8.9328609437,0.0,2.0018665491,2.9932460681,2.0100971939,0.0,1.9593389084000001
ENSMUSG00000047220.5,0.0,0.0,0.0,0.0,0.0,1.005048597,0.0,0.0
ENSMUSG00000036168.15,11.8847613428,6.947780734,10.9750403009,20.018665491,0.9977486893999999,2.0100971939,1.9695123841,5.878016725299999
ENSMUSG00000027676.11,199.06975249220002,216.373742859,156.64375702200002,164.1530570264,201.5452352506,163.8229213058,214.67684986220002,236.1003384671
ENSMUSG00000039963.20,6.93277745,9.9254010486,39.9092374578,21.019598765599998,24.943717234,13.065631760599999,21.6646362246,36.2477698062
ENSMUSG00000020925.16,979.5024140038,930.0100782517999,899.9533046742,892.8324808994,756.2935065345,839.2155784680999,724.7805573328,606.4153921625
ENSMUSG00000078622.8,3395.0801569313,3378.606516936,3909.1098089951,3848.5884406483,3502.0978996519,3608.1244631145,3664.2777905373,3270.1366381881
ENSMUSG00000038127.14,4806.3955663908,4207.3775044922995,5280.9898466083005,4882.5525132594,5326.9802524904,5402.1362087021,5855.3603178003,5160.8986848337
ENSMUSG00000081553.1,1.9807935571000002,0.0,2.9931928093,4.0037330982,0.0,1.005048597,4.9237809601,0.0
ENSMUSG00000025645.8,185.20419759220002,198.5080209716,143.6732548482,147.13719135899998,116.7365966551,126.6361232179,102.4146439709,156.7471126753
ENSMUSG00000048445.6,677.4313965405,663.016790045,445.98572859129996,499.46570400089996,217.50921428040002,267.3429267934,259.9756346955,221.4052966538
ENSMUSG00000075229.11,486.2848182769,497.2625925338,373.1513702308,545.5086346303,418.05670084160005,532.675756393,410.6433320758,458.48530457519996
ENSMUSG00000019897.8,1602.4619877231,1310.1529384123,1536.5056421267002,1489.3887125318,1256.1655999036,1191.9876360039,1272.3050001006,1181.48136179
ENSMUSG00000048701.13,3367.3490471314003,2976.6277744686,6964.1619363926,6159.7433715864,2806.6670631683,2879.4642303128003,2344.7044932194,2467.7873551815
ENSMUSG00000043913.14,1.9807935571000002,0.0,0.9977309364,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000074358.9,1323.1700961669,1553.3252641025,1143.399653167,1292.2048574452,936.8860193086,978.9173334467,828.1799574958001,842.5157306297
ENSMUSG00000061882.12,57.443013156899994,97.26893027610001,55.872932441,106.0989271024,132.7005756848,112.56544286040001,111.2774496992,123.4383512318
ENSMUSG00000043036.13,0.0,0.0,0.0,0.0,0.9977486893999999,11.0555345666,1.9695123841,0.0
ENSMUSG00000003354.6,32.6830936927,22.8284224117,23.945542474699998,10.0093327455,30.930209370100002,21.1060205363,37.4207352971,46.0444643484
ENSMUSG00000046753.10,452.61132780559996,499.2476727435,403.0832983242,347.3238462692,313.2930884589,453.2769172325,486.469558862,532.9401830959999
ENSMUSG00000038903.13,0.0,0.0,0.0,0.0,0.0,0.0,1.9695123841,0.0
ENSMUSG00000049305.6,1344.9588252954,1261.5184732742998,1037.6401739038001,1158.0797986553998,1259.1588459717,1315.6086134309,1156.1037694412,1289.2450017542
ENSMUSG00000090946.3,1393.4882674453,1223.8019492897,1760.9951028271,1767.6481628569,831.1246582365,872.3821821681,781.8964164705001,624.0494423385
ENSMUSG00000045106.12,68.3373777212,47.641925033199996,48.8888158859,65.0606628458,33.9234554382,56.282721430200006,69.917689634,42.1257865315
ENSMUSG00000041617.10,683.3737772119999,643.1659879479,587.6635215666,841.7848838973,606.6312031305999,539.7110965717,356.4817415142,409.50183186419997
ENSMUSG00000030177.14,806.1829777544,634.2331270041001,419.04699330730006,346.3229129946,434.0206798714,423.12545932349997,410.6433320758,345.82331733980004
ENSMUSG00000071202.5,6.93277745,14.8881015729,3.9909237458,14.013065843699998,16.9617277191,17.0858261485,18.7103676485,15.6747112675
ENSMUSG00000025808.17,6.93277745,3.9701604194,0.0,0.0,6.9842408255,10.0504859697,1.9695123841,2.9390083626999997
ENSMUSG00000056018.14,0.0,1.9850802097,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000041117.8,52.4910292641,66.5001870255,52.879739631599996,56.0522633749,103.76586369340001,69.3483531908,110.2926935072,85.2312425172
ENSMUSG00000022665.15,2540.3677370271,2231.2301557204,3634.7338014725,3234.015410074,4170.5895215228,4373.971494004,4380.1955421419,3992.1530259486
ENSMUSG00000039391.11,10.8943645642,3.9701604194,0.0,2.0018665491,6.9842408255,7.0353401788,0.0,0.0
ENSMUSG00000079084.10,1379.6227125453,1584.0940073530999,918.9101924667,889.8296810758001,1101.5145530528998,1002.0334511769,897.1128909378,836.6377139043
ENSMUSG00000030617.13,0.0,0.0,0.0,0.0,0.0,1.005048597,0.0,0.9796694542000001
ENSMUSG00000043923.8,415.9666469986,415.8743039354,325.2602852814,338.3154467982,352.2052873439,259.3025380177,312.16771287299997,352.6810035194
ENSMUSG00000032878.16,6.93277745,5.9552406290999995,9.9773093645,2.0018665491,3.9909947574,2.0100971939,6.8932933442,21.5527279929
ENSMUSG00000095098.2,2009.5150637145998,2446.6113584745003,3928.0666967876,3634.3887198944,2679.9529796197,2751.8230584978996,2845.9453949618,3640.4516918834997
ENSMUSG00000084883.2,1468.7584226164001,1691.2883386776998,1387.8437325963,1286.1992577979,1561.4766988476001,1448.2750282307002,1451.5306270497001,1539.0607125805
ENSMUSG00000024732.7,697.2393321119,718.5990359171001,842.0849103603999,841.7848838973,726.3610458536999,755.7965449198,898.0976471298,750.4268019328999
ENSMUSG00000067872.2,0.0,5.9552406290999995,3.9909237458,6.0055996473,12.970732961700001,6.030291581799999,2.9542685761,10.7763639964
ENSMUSG00000032740.16,7087.279347433,6378.0627138163,6235.818352787,5916.5165858705,3792.4427682554997,3889.5380702654998,3521.4881426932,3628.6956584328004
ENSMUSG00000047810.9,70.3181712783,72.4554276546,33.9228518392,22.0205320401,25.9414659233,29.1464093121,43.3292724492,83.2719036087
ENSMUSG00000021182.16,0.0,0.0,0.0,0.0,1.9954973787,0.0,0.0,0.0
ENSMUSG00000044362.8,26.7407130213,11.910481258299999,11.9727712374,19.0177322165,1.9954973787,15.0757289545,8.8628057283,6.857686179500001
ENSMUSG00000041375.18,1455.883264495,1552.3327239976002,1539.4988349361,1750.6322971896,2204.0268547952,2132.7131227657,1887.7776201182999,2115.1063516620998
ENSMUSG00000030613.13,641.7771125121,691.8004530859,571.6998265835,581.5422325141001,702.4150773091001,669.3623655806,732.6586068691,738.6707684823
ENSMUSG00000030301.17,943.8481299754,1020.3312277938,832.1076009958999,788.7354203461,806.1809410025,831.1751896924001,927.6403328907,1032.5716047484
ENSMUSG00000037979.13,507.0831506268,492.29989200949996,637.5500683889,740.6906231677001,589.6694754115,647.2512964473,576.0823723366001,544.6962165466
ENSMUSG00000069814.6,13.8655549,17.8657218874,13.9682331102,17.0158656674,7.9819895149,11.0555345666,21.6646362246,16.6543807217
ENSMUSG00000026339.18,1557.8941326876002,1688.3107183631,1382.8550779141,1398.3037845476001,2457.4550218925,2550.8133391044,2486.5093848715,2623.5547984026
ENSMUSG00000050677.2,142.6171361138,108.1868714295,331.24667089999997,386.36024397669996,21.9504711659,54.272624236300004,23.6341486087,42.1257865315
ENSMUSG00000002608.8,1630.1930975229998,1388.5636066961,1606.3468076779002,1371.2785861348,1585.4226673923001,1528.6789159881,1495.844655691,1275.5296293950998
ENSMUSG00000045838.8,619.9883833836,656.069009311,1197.2771237350998,1368.2757863111,1782.9769078855,1893.5115566874,1933.0764049516001,1831.9818793923998
ENSMUSG00000096257.2,0.0,1.9850802097,0.0,0.0,0.0,5.0252429848,2.9542685761,3.9186778169
ENSMUSG00000040312.14,4800.4531857194,5141.357743163499,3250.6073909408,3029.8250220656,1958.5806772126998,1798.0319399754999,1896.6404258465,1669.3567499918
ENSMUSG00000070999.2,1.9807935571000002,0.0,0.0,2.0018665491,1.9954973787,10.0504859697,0.0,6.857686179500001
ENSMUSG00000032532.7,4.9519838927999995,0.0,15.9636949831,4.0037330982,1.9954973787,7.0353401788,35.451222913,0.0
ENSMUSG00000029193.7,0.0,6.947780734,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000030898.15,5.9423806714,10.9179411534,1.9954618729,1.0009332746,11.9729842723,0.0,12.801830496400001,26.451075264
ENSMUSG00000020676.2,10.8943645642,9.9254010486,17.959156856,6.0055996473,3.9909947574,8.0403887757,25.6036609927,12.7357029049
ENSMUSG00000035352.3,0.0,1.9850802097,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000031780.2,19.8079355714,32.753823460300005,25.941004347600003,21.019598765599998,58.867172672200006,70.35340178770001,59.0853715217,20.573058538599998
ENSMUSG00000035385.5,1405.3730287880999,1306.1827779929,2214.96267891,1273.1871252288001,1007.7261762531,1612.0979495364002,2245.2441178245003,1362.7202108208
ENSMUSG00000031779.3,0.0,0.0,0.0,0.0,1.9954973787,0.0,0.0,0.0
ENSMUSG00000023235.14,464.49608914839996,400.9862023626,384.1264105317,362.33784538739997,282.36287908869997,305.5347734782,257.0213661194,289.9821584493
ENSMUSG00000073888.13,151.5307071209,142.92577509950002,108.7526720726,175.1633230464,201.5452352506,159.8027269179,147.7134288042,170.4624850344
ENSMUSG00000074715.3,48.5294421498,70.4703474449,66.8479727419,73.0681290422,50.8851831573,50.2524298484,67.94817725,46.0444643484
ENSMUSG00000000982.5,0.0,0.0,0.0,0.0,0.0,0.0,7.8780495362,0.0
ENSMUSG00000035042.2,15.8463484571,15.8806416777,60.861587123199996,40.037330982,128.7095809274,147.7421437543,81.7347639383,17.634050176
ENSMUSG00000018927.3,4.9519838927999995,8.9328609437,1.9954618729,0.0,5.9864921362,3.0151457908999997,0.0,1.9593389084000001
ENSMUSG00000035373.2,924.040194404,1007.4282064307001,1212.2430877817999,1161.0825984791,660.509632356,834.1903354833,1526.3720976439001,1275.5296293950998
ENSMUSG00000009185.2,29.711903356999997,17.8657218874,25.941004347600003,19.0177322165,17.9594764085,50.2524298484,28.557929568800002,6.857686179500001
ENSMUSG00000019122.8,156.48269101379998,181.63483918900002,80.8162058521,125.11665931889999,153.6532981614,107.5401998756,170.3628212209,131.2757068656
ENSMUSG00000000378.15,3077.1627910109005,3474.8829071071996,2748.7487299085,2731.5469062495,2176.0898914931,2118.6424424082,2072.9117842196,1754.5879925089998
ENSMUSG00000028195.4,3709.0359357374,2686.8060638501,9335.768372324499,6029.6220458947,1784.9724052642002,2654.3333445921,4626.384590149,9111.9055937051
ENSMUSG00000019997.11,709.1240934547,452.59828781519997,1114.4654560100998,691.6448927147001,350.20978996519995,495.4889583051,872.4939861371,1114.863838903
ENSMUSG00000037362.8,20.7983323499,11.910481258299999,26.938735284,48.0447971784,46.894188399899996,57.287770027200004,42.3445162572,53.8818199821
ENSMUSG00000005124.10,1679.7129364514,1826.2737929384,1298.0479483162,1482.3821796098998,1968.5581641063,1925.6731117904,2094.5764204442003,1781.0390677729001
ENSMUSG00000027656.7,538.775847541,676.912351513,1164.3520028324,1298.2104570925,1040.651883002,971.8819932678999,1494.859899499,1337.248805011
ENSMUSG00000062074.7,24.7599194642,21.8358823069,17.959156856,8.0074661964,1.9954973787,5.0252429848,7.8780495362,24.491736355500002
ENSMUSG00000027715.9,16498.0295373866,16795.763654403898,6101.1246763668005,4812.4871840408005,3091.0254396358,3484.5034856875,2771.1039243677,2424.6818991958
ENSMUSG00000041431.16,6590.1001645918,6995.4226590379,2303.7607322536,1892.7648221758,1755.0399445834,2171.9100180475,1744.0032160821,1651.7226998157998
ENSMUSG00000071470.4,0.0,8.9328609437,5.9863856187,0.0,5.9864921362,0.0,1.9695123841,1.9593389084000001
ENSMUSG00000048574.9,63.3853938284,36.7239838797,17.959156856,27.0251984129,30.930209370100002,15.0757289545,13.7865866884,8.817025088
ENSMUSG00000032218.7,1773.8006304154,1937.4382846825,593.6499071853,379.35371105480004,439.0094233182,494.4839097082,523.8902941591,436.9325765824
ENSMUSG00000083718.2,75.2701551712,104.2167110101,29.9319280934,68.0634626695,74.831151702,58.2928186241,49.2378096014,85.2312425172
ENSMUSG00000051592.14,0.0,0.0,0.0,0.0,1.9954973787,0.0,0.0,0.0
ENSMUSG00000028252.20,725.9608386903999,721.5766562316,737.3231620335,631.5888962416001,835.1156529939,991.9829652072999,931.5793576588001,825.8613499078999
ENSMUSG00000070348.5,1346.9396188526,1148.3689013205,1545.4852205547,1350.2589873692,1735.0849707962,1584.9616374183,2032.5367803464,2080.8179207644002
ENSMUSG00000000184.12,2365.0675072205,2409.8873745948,5031.5571124968,4414.1157407696,5402.8091528817995,5981.044200555601,4970.0645011669,4410.4718829008
ENSMUSG00000034165.16,8546.1338022637,8733.3603826439,10237.7171388716,9803.1404909517,5221.2188914183,4821.2181196547,4305.3540715478,4611.304121016
ENSMUSG00000080708.1,4.9519838927999995,7.9403208389,1.9954618729,3.0027998237,0.9977486893999999,0.0,0.0,1.9593389084000001
ENSMUSG00000023572.16,809.1541680900999,985.5923241238,934.8738874498,901.8408803704,1104.507799121,1084.4474361283,1134.4391332166,1215.7697926877001
ENSMUSG00000002068.16,9876.2366758806,10014.7296580153,10437.263326160799,9529.885706999301,1362.9247096651,1681.4463027272,655.8476238909,532.9401830959999
ENSMUSG00000028212.16,7475.514884631701,6657.9590233862,9062.3900957383,8545.9682981157,1147.4109927634,1233.1946284795,537.6768808475,353.6606729736
ENSMUSG00000072082.7,13478.3097595326,13099.5443039134,7817.2218870538,6814.353733142701,2308.7904671779,2758.8583986767,1406.2318422164,1337.248805011
ENSMUSG00000020326.7,12312.612751158,10499.0892291859,5933.5058790439,6431.9972222642,7292.5451705287,8514.7717135115,7744.122694110601,8082.272997319301
ENSMUSG00000029385.14,843.81805534,939.9354793003,615.5999877871,768.7167548550999,1742.0692116217,1760.8451418876,1867.0977400857,1718.3402227028
ENSMUSG00000021548.10,738.8359968117999,843.6590891291,782.2210541736,680.6346266946,788.2214645939999,818.1095579317999,765.155561206,690.6669652255
ENSMUSG00000063015.12,6626.7448453988,6541.8318311178,6930.2390845534,6390.9589580076,5312.0140221501,5782.0445783559,6586.049412285301,5928.9595369426
ENSMUSG00000025010.14,159.4538813495,179.6497589793,280.3623931413,330.3079806018,259.4146592335,272.3681697783,273.7622213839,239.0393468298
ENSMUSG00000021258.10,1180.5529600531,1099.7344361825,1039.6356357767,879.8203483303,1119.4740294614,962.8365558952,1006.4208282528999,978.6897847663
ENSMUSG00000027829.15,3499.0718186809004,2900.2021863945,3957.0008939445,3675.426984151,3175.8340782313,3028.2114226640997,2646.0398879801,3222.1328349313
ENSMUSG00000029068.16,6322.6930343785,5887.7479020165,5305.9331200194,5234.8810259013,5520.5434982261995,4996.0965755271,5309.8053874166,5684.0421733875
ENSMUSG00000042417.5,198.0793557136,183.61991939869998,195.5552635434,193.18012198830002,39.9099475744,76.3836933696,16.740855264500002,52.9021505279
ENSMUSG00000049489.5,537.7854507625,628.277886375,632.5614137067,712.6644914803,673.4803653176999,765.8470308894999,881.3567918653,785.6949022849001
ENSMUSG00000011960.12,2590.8779727339997,1874.9082580764002,2780.6761198748,2436.2715902569,2261.8962787779997,2472.4195485409,2391.9727904368,2184.6628829118
ENSMUSG00000026349.14,2112.5163286857,2141.9015462832,1969.5208685443,2189.0410714429,2432.5113046585,2232.2129338656,2361.4453484839,2605.9207482266
ENSMUSG00000024286.8,2881.0642288545,2964.7172932103003,3574.8699452858,3491.2552616335997,3560.9650723240998,4028.2347766471003,3570.7259522946,3730.5812816718
ENSMUSG00000070871.10,2065.9676800929997,1761.7586861226,2753.7373845908,2777.5898368788003,1745.0624576898,1809.0874745421,1700.6739436329,1601.7595576506
ENSMUSG00000033904.16,4193.3399604571005,3723.0179333216997,3021.1292755583004,2884.6896972557,1169.3614639294,1101.5332622767,1006.4208282528999,1015.9172240267
ENSMUSG00000034563.16,4.9519838927999995,0.0,1.9954618729,0.0,2.9932460681,7.0353401788,5.9085371522,15.6747112675
ENSMUSG00000086158.2,33.6734904713,38.709064089499996,52.879739631599996,46.0429306293,40.9076962637,37.1867980878,71.8872020181,78.37355633760001
ENSMUSG00000044052.3,1.9807935571000002,5.9552406290999995,1.9954618729,4.0037330982,0.0,2.0100971939,2.9542685761,5.878016725299999
ENSMUSG00000047898.7,0.0,0.0,1.9954618729,0.0,0.0,2.0100971939,0.0,1.9593389084000001
ENSMUSG00000079227.10,0.0,0.0,1.9954618729,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000037944.8,44.567855035600004,15.8806416777,45.895623076499994,31.0289315111,37.9144501957,28.141360715100003,76.8109829782,86.2109119714
ENSMUSG00000042262.5,0.0,0.0,0.0,0.0,0.0,0.0,1.9695123841,0.0
ENSMUSG00000029530.16,0.0,7.9403208389,0.0,26.0242651383,3.9909947574,2.0100971939,6.8932933442,5.878016725299999
ENSMUSG00000043953.12,0.0,0.9925401049,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000034108.6,1265.72708301,1282.3618154763,1772.9678740644001,1648.5371031854002,1602.3843951114002,1613.1029981334,1587.4269815496,1523.3860013129001
ENSMUSG00000031971.15,1706.4536494728,1556.3028844171,1232.1977065107,1002.9351411,590.6672241008,499.50915269300003,466.7744350214,470.24133802589995
ENSMUSG00000039578.17,31.6926969142,62.53002660600001,75.82755116989999,60.0559964731,71.83790563390001,72.3634989817,35.451222913,70.53620070390001
ENSMUSG00000058690.14,2384.8754427919002,2187.5583911066,2569.1571613482997,2333.1754629782,3220.7327692525,3445.3065904057003,3140.3874963783,2809.6919947045003
ENSMUSG00000034024.8,10510.0906141642,10115.9687487108,11014.949538363,10807.0765653263,11777.4255291997,12931.9602971851,11765.866982354199,11115.329627586101
ENSMUSG00000001416.13,8765.0114903273,9141.294365740501,9293.8636729938,8044.5007275657,10506.2936989557,11463.5842970151,11066.6900860141,9840.7796676452
ENSMUSG00000083937.3,0.0,0.0,0.0,1.0009332746,0.0,0.0,1.9695123841,0.9796694542000001
ENSMUSG00000007739.10,8753.1267289845,9222.6826543388,10262.660412282801,9483.8427763699,8886.9475761252,9843.445958703,10319.2601362646,9720.2803247761
ENSMUSG00000022234.15,13833.862203038601,14613.1679638216,15320.1585291272,15023.007517734699,12473.8541143726,13139.000308160501,13237.092733244499,12544.6673612938
ENSMUSG00000029447.11,8148.9846940579,8126.9183785758,8005.7930340421,7524.0154247993005,8242.4019227989,8796.1853206625,8053.3361384075,7251.5133001403
ENSMUSG00000020698.11,6.93277745,3.9701604194,7.9818474916,7.006532921900001,1.9954973787,2.0100971939,9.8475619203,2.9390083626999997
ENSMUSG00000030007.8,12492.8649648574,13132.2981273737,10676.7187509078,10067.3868754331,9719.069983051,10838.4440697011,10256.2357399748,9090.3528657123
ENSMUSG00000025613.13,9113.631156383199,9062.8836974567,9383.6594572739,8731.1409539077,8915.8822881166,9606.2544898185,9063.6959914285,8634.8065694997
ENSMUSG00000038044.8,0.0,0.0,5.9863856187,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000029617.10,1464.7968355022,1512.6311198033,1361.9027282487,1352.2608539183,1533.5397355456,1516.6183328245002,1578.5641758214,1400.9273195354
ENSMUSG00000086564.9,0.0,0.0,2.9931928093,0.0,0.0,2.0100971939,0.0,0.0
ENSMUSG00000046186.8,9525.6362162675,8640.0616127873,4744.2106028004,4274.986015607,2519.3154406328,3113.6405534064,2535.7471944729,2554.9779366070998
ENSMUSG00000051439.7,137.665152221,78.4106682838,98.77536270809999,62.0578630222,176.6015180166,290.4590445237,264.8994156556,170.4624850344
ENSMUSG00000025510.14,1166.6874051532,1146.3838211108,1246.165939621,1205.1236625592999,2069.3307817316,2215.1271077171,1881.8690829660998,1985.789983705
ENSMUSG00000038304.14,1.9807935571000002,7.9403208389,3.9909237458,8.0074661964,7.9819895149,16.080777551500002,2.9542685761,12.7357029049
ENSMUSG00000019818.15,8425.3053952784,7740.8202777861,8718.1729226645,8089.5427249205,6852.5379985211,7230.3196065866005,7443.772055541999,6649.0165857946995
ENSMUSG00000028865.14,0.0,0.0,0.0,1.0009332746,0.0,0.0,0.0,0.0
ENSMUSG00000021624.9,0.0,0.0,2.9931928093,0.0,0.0,0.0,0.984756192,0.9796694542000001
ENSMUSG00000028076.12,140.63634255670001,159.7989568821,212.516689463,253.2361184614,282.36287908869997,312.57011365700004,288.5335642643,301.7381918999
ENSMUSG00000041750.13,0.0,0.0,0.9977309364,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000022661.14,202.0409428279,219.3513631736,250.43046504790001,221.2062536758,341.23005176099997,465.3375003961,491.3933398221,419.2985264064
ENSMUSG00000022667.18,0.0,0.0,1.9954618729,0.0,0.0,0.0,0.984756192,0.0
ENSMUSG00000005763.15,1.9807935571000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000056481.7,5661.107986295,6945.795653795,8540.5768159771,10595.879644396,11307.485896511398,9919.8296520725,10013.9857167358,12472.171821681499
ENSMUSG00000047139.9,955.7328913182,927.0324579372,1547.4806824276002,1878.7517563320998,2432.5113046585,2658.3535389799,2966.0856503893,2694.0909991065
ENSMUSG00000030336.14,1.9807935571000002,1.9850802097,6.9841165551,10.0093327455,17.9594764085,5.0252429848,34.466466720999996,10.7763639964
ENSMUSG00000016496.7,44.567855035600004,20.843342202,22.947811538299998,19.0177322165,14.9662303404,11.0555345666,27.5731733768,35.2681003519
ENSMUSG00000035914.11,1710.4152365870002,1893.7665200687,1982.4913707181,2048.9104130057,2722.8561732621,2601.0657689527998,2603.6953717228,2646.0871958496
ENSMUSG00000026012.2,4.9519838927999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000061665.7,5953.2750359726,5132.4248822198,6596.9969517805,6113.700440957,3703.6431349025,3973.9621524108,3602.2381504395003,3318.1404414449
ENSMUSG00000042502.10,2732.5047120693,2991.5158760415,2251.8787235585,2197.0485376393,2397.5901005309,2511.6164438226,2383.1099847085,2241.4837112566
ENSMUSG00000063193.9,157.4730877923,72.4554276546,76.8252821063,45.041997354799996,38.912198885,75.3786447726,89.61281347459999,30.3697530808
ENSMUSG00000047798.15,0.0,0.0,0.0,1.0009332746,0.0,0.0,0.0,0.0
ENSMUSG00000060703.12,522.9294990838999,585.5986618661,772.2437448091,757.706488835,589.6694754115,605.0392553746,803.5610526951,708.3010154014
ENSMUSG00000002308.16,573.4397347908999,636.2182072139,670.4751892917,690.6439594400999,718.3790563388001,787.9581000228,749.3994621335,681.8499401375
ENSMUSG00000004609.11,26.7407130213,21.8358823069,53.8774705681,31.0289315111,59.8649213616,33.166603699899994,78.7804953623,113.6416566896
ENSMUSG00000016494.9,11489.593028168001,12009.7352687795,12085.5148331695,11880.0770356448,15198.7057850135,15124.976335768899,15064.800225649,13639.9378111124
ENSMUSG00000030798.15,13.8655549,24.813502621399998,24.9432734111,19.0177322165,28.9347119914,19.0959233424,17.7256114565,13.715372359100002
ENSMUSG00000029084.5,0.9903967786,1.9850802097,1.9954618729,0.0,5.9864921362,0.0,2.9542685761,6.857686179500001
ENSMUSG00000032093.7,8.9135710071,0.0,3.9909237458,0.0,2.9932460681,0.0,0.0,0.0
ENSMUSG00000047649.9,683.3737772119999,682.8675921422,933.8761565134,1026.9575396892,1030.6743961084,981.9324792376,1064.5214435825999,918.9299480589
ENSMUSG00000002033.14,0.0,0.0,1.9954618729,2.0018665491,0.0,0.0,0.0,1.9593389084000001
ENSMUSG00000023274.14,0.0,0.0,0.0,0.0,1.9954973787,0.0,0.0,5.878016725299999
ENSMUSG00000005087.17,4576.623513763,3521.5322920354997,3538.9516315737,2664.4843768545,3360.4175857628,4053.3609915713,3757.82962878,3726.6626038548998
ENSMUSG00000016493.13,112.9052327568,141.9332349947,43.9001612036,116.10825984790002,132.7005756848,94.474568115,104.384156355,168.5031461259
ENSMUSG00000055447.19,3879.3841816511,3773.6374786694,4008.8829026396998,4104.8273589333,3050.117743372,3118.6657963912,3311.7350737911997,3599.3055748061997
ENSMUSG00000024669.8,4.9519838927999995,0.0,1.9954618729,0.0,0.9977486893999999,0.0,0.0,5.878016725299999
ENSMUSG00000000682.7,0.0,0.0,3.9909237458,0.0,0.0,0.0,0.0,3.9186778169
ENSMUSG00000026399.12,1202.3416891816,995.5177251724001,1627.2991573432998,1399.3047178222,1423.787379716,1546.7697907335,2529.8386573207,1829.0428710297
ENSMUSG00000026401.15,10.8943645642,5.9552406290999995,12.970502173800002,7.006532921900001,10.975235583,12.060583163599999,20.6798800326,11.756033450599999
ENSMUSG00000032679.12,217.887291285,212.4035824396,232.4713081919,361.3369121129,424.0431929778,379.9083696538,432.30796830040003,413.4205096811
ENSMUSG00000068686.12,0.0,1.9850802097,0.0,4.0037330982,6.9842408255,6.030291581799999,4.9237809601,9.796694542200001
